"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","Arms Act","1.2","97.4","15.3","","","",""
"1970-01-01T05:30:00Z","Opium Act","0.6","98.5","22.6","","","",""
"1970-01-01T05:30:00Z","Gambling Act","NA","99.9","3.3","","","",""
"1970-01-01T05:30:00Z","Excise Act","0.5","96.9","21.4","","","",""
"1970-01-01T05:30:00Z","Customs Act","15.3","95.2","3.8","","","",""
"1970-01-01T05:30:00Z","Explosives & Explosive Substances Act","2.4","53.7","35.3","","","",""
"1970-01-01T05:30:00Z","Prohibition Act","4.6","91","22.2","","","",""
"1970-01-01T05:30:00Z","Suppression of Immoral Traffic Act","0.2","99.8","1.5","","","",""
"1970-01-01T05:30:00Z","Motor Vehicles Act","NA","100","2.1","","","",""
"1970-01-01T05:30:00Z","Prevention of Corruption Act","1.9","75.7","54.3","","","",""
"1970-01-01T05:30:00Z","Indian Railways Act","0.6","96.1","1.9","","","",""
"1970-01-01T05:30:00Z","Other Offences","0.4","99.6","1.6","","","",""
"1970-01-01T05:30:00Z","Total","1","98.3","6.4","","","",""
