"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","4460","62723","5510","4762","56911","32319"
"1970-01-01T05:30:00Z","State","Assam","6025","46680","19160","7424","26121","45280"
"1970-01-01T05:30:00Z","State","Bihar","20188","127360","17347","18199","112002","303159"
"1970-01-01T05:30:00Z","State","Gujarat","3132","44270","834","2751","43817","26108"
"1970-01-01T05:30:00Z","State","Haryana","3301","10493","602","3408","9784","13964"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","763","3619","214","860","3308","4089"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","510","10035","8","47","10490","18242"
"1970-01-01T05:30:00Z","State","Kerala","11381","45779","3229","13181","40750","35152"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","9018","98545","2849","6826","97888","136986"
"1970-01-01T05:30:00Z","State","Maharashtra","14753","105189","4825","14417","100700","86643"
"1970-01-01T05:30:00Z","State","Manipur","320","2907","2444","124","659","3851"
"1970-01-01T05:30:00Z","State","Mysore","5665","49109","2324","5536","46914","40693"
"1970-01-01T05:30:00Z","State","Nagaland","220","603","105","234","484","56"
"1970-01-01T05:30:00Z","State","Orissa","385","38072","1110","517","36830","91699"
"1970-01-01T05:30:00Z","State","Punjab","8081","18629","2473","8037","16200","16984"
"1970-01-01T05:30:00Z","State","Rajasthan","4195","57542","1507","4818","55412","109210"
"1970-01-01T05:30:00Z","State","Tamil Nadu","5232","69529","11844","3854","59063","13009"
"1970-01-01T05:30:00Z","State","Tripura","710","3505","2079","506","1630","2465"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","22344","176601","18571","23972","156402","251598"
"1970-01-01T05:30:00Z","State","West Bengal","22066","120938","52513","32327","58164","157989"
"1970-01-01T05:30:00Z","State","Total (States)","142749","1092128","149548","151800","933529","1389496"
"1970-01-01T05:30:00Z","UT","A & N Islands","124","508","146","49","437","124"
"1970-01-01T05:30:00Z","UT","Chandigarh","353","990","145","354","844","620"
"1970-01-01T05:30:00Z","UT","D & N Haveli","19","75","NA","21","73","99"
"1970-01-01T05:30:00Z","UT","Delhi","97","34063","155","791","33214","15420"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","31","1195","150","60","1016","2005"
"1970-01-01T05:30:00Z","UT","Lakshadweep","NA","12","2","NA","10","80"
"1970-01-01T05:30:00Z","UT","Pondicherry","41","1886","233","46","1648","449"
"1970-01-01T05:30:00Z","UT","Total (UTs)","665","38729","831","1321","37242","18797"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","143414","1130857","150379","153121","970771","1408293"
"1970-01-01T05:30:00Z","City","Ahmedabad","480","3035","167","273","3075","1882"
"1970-01-01T05:30:00Z","City","Bangalore","567","5370","NA","680","5257","2781"
"1970-01-01T05:30:00Z","City","Bombay","5559","21032","681","4820","21090","8125"
"1970-01-01T05:30:00Z","City","Calcutta","1999","18002","13990","3341","2670","1210"
"1970-01-01T05:30:00Z","City","Delhi","97","32709","155","791","31860","13759"
"1970-01-01T05:30:00Z","City","Hyderabad","151","2469","68","78","2474","370"
"1970-01-01T05:30:00Z","City","Kanpur","343","3619","197","313","3452","3908"
"1970-01-01T05:30:00Z","City","Madras","1373","9171","4173","1338","5033","181"
"1970-01-01T05:30:00Z","City","Total (Cities)","10569","95407","19431","11634","74911","32216"
