"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","Andhra Pradesh","Srikakulam","9743","2589991","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Visakhapatnam","13739","2805366","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","East Godavari","10940","3087262","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","West Godavari","7780","2374306","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Krishna","8734","2493574","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Guntur","11377","2844488","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Ongole","17620","1919995","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Nellore","13058","1609617","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Chittoor","15763","2285536","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Cuddapah","15356","1577267","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Anantapur","19125","2115321","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Kurnool","18799","1982090","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Mehbubnagar","18419","1932082","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Hyderabad","7707","2791762","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Medak","9685","1467944","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Nizamabad","7969","1313268","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Adilabad","16133","1288348","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Karimnagar","11824","1963928","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Warangal","12875","1870933","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Khammam","15866","1369892","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh","Nalgonda","14242","1819738","","","",""
"1970-01-01T05:30:00Z","Andhra Pradesh (Total)","Andhra Pradesh (Total)","276754","43502708","","","",""
"1970-01-01T05:30:00Z","Assam","Goalpara","10359","2225103","","","",""
"1970-01-01T05:30:00Z","Assam","Kamrup","9863","2854183","","","",""
"1970-01-01T05:30:00Z","Assam","Darrang","8775","1736188","","","",""
"1970-01-01T05:30:00Z","Assam","Nowgaon","5561","1680859","","","",""
"1970-01-01T05:30:00Z","Assam","Sibsagar","8989","1837389","","","",""
"1970-01-01T05:30:00Z","Assam","Lakhimpur","12792","2122719","","","",""
"1970-01-01T05:30:00Z","Assam","Mikir Hills","10332","379310","","","",""
"1970-01-01T05:30:00Z","Assam","North Cachar Hils","4890","76047","","","",""
"1970-01-01T05:30:00Z","Assam","Cachar","6962","1713318","","","",""
