"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","1521","12062","359","1096","8391","1955"
"1970-01-01T05:30:00Z","State","Assam","2502","7964","5","1015","3256","3632"
"1970-01-01T05:30:00Z","State","Bihar","6099","26000","1468","2556","5443","17022"
"1970-01-01T05:30:00Z","State","Gujarat","987","10412","171","310","4533","5589"
"1970-01-01T05:30:00Z","State","Haryana","992","2448","NA","114","1340","1110"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","132","418","NA","63","218","120"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","426","999","NA","185","457","200"
"1970-01-01T05:30:00Z","State","Kerala","859","4184","9","537","2557","1143"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","1786","30776","1653","438","11323","17390"
"1970-01-01T05:30:00Z","State","Maharashtra","7283","44500","274","855","16226","28135"
"1970-01-01T05:30:00Z","State","Manipur","941","430","1","81","116","399"
"1970-01-01T05:30:00Z","State","Mysore","1776","11235","231","618","5815","4899"
"1970-01-01T05:30:00Z","State","Nagaland","118","495","NA","7","194","145"
"1970-01-01T05:30:00Z","State","Orissa","1902","12495","129","1414","4867","5586"
"1970-01-01T05:30:00Z","State","Punjab","1293","2472","NA","99","910","1582"
"1970-01-01T05:30:00Z","State","Rajasthan","1041","8924","79","1833","3272","3830"
"1970-01-01T05:30:00Z","State","Tamil Nadu","1089","18959","59","1424","15304","2542"
"1970-01-01T05:30:00Z","State","Tripura","190","995","9","17","128","803"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","6587","93407","21390","3603","13755","55156"
"1970-01-01T05:30:00Z","State","West Bengal","7728","27498","561","982","6164","19345"
"1970-01-01T05:30:00Z","State","Total (States)","45252","316673","26398","17247","104269","170583"
"1970-01-01T05:30:00Z","UT","A & N Islands","1","99","NA","58","41","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","346","748","NA","35","215","592"
"1970-01-01T05:30:00Z","UT","D & N Haveli","NA","27","1","1","11","13"
"1970-01-01T05:30:00Z","UT","Delhi","2797","16735","NA","405","1868","15149"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","44","379","2","11","215","160"
"1970-01-01T05:30:00Z","UT","Lakshadweep","1","5","NA","2","3","1"
"1970-01-01T05:30:00Z","UT","Pondicherry","12","538","NA","58","301","179"
"1970-01-01T05:30:00Z","UT","Total (UTs)","3201","18531","3","570","2654","16094"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","48453","335204","26401","17817","106923","186677"
"1970-01-01T05:30:00Z","City","Ahmedabad","102","1145","4","16","515","658"
"1970-01-01T05:30:00Z","City","Bangalore","434","4307","33","106","1899","2263"
"1970-01-01T05:30:00Z","City","Bombay","1816","12758","9","73","3876","9116"
"1970-01-01T05:30:00Z","City","Calcutta","107","4225","NA","22","693","3438"
"1970-01-01T05:30:00Z","City","Delhi","2593","16051","NA","393","1725","14536"
"1970-01-01T05:30:00Z","City","Hyderabad","719","2041","13","11","1058","719"
"1970-01-01T05:30:00Z","City","Kanpur","188","4479","1351","75","556","2408"
"1970-01-01T05:30:00Z","City","Madras","389","3700","1","176","3129","637"
"1970-01-01T05:30:00Z","City","Total (Cities)","6348","48706","1411","872","13451","33775"
