"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","Total Cognizable Crime","794733","159.4","881981","172.7","862016","164.7","845167"
"1970-01-01T05:30:00Z","Murder","12631","2.5","13398","2.6","13841","2.6","14732"
"1970-01-01T05:30:00Z","Kidnapping and Abduction","7874","1.6","8192","1.6","8847","1.7","8464"
"1970-01-01T05:30:00Z","Dacoity","4817","1","6300","1.2","6357","1.2","6049"
"1970-01-01T05:30:00Z","Robbery","8585","1.7","10252","2","10194","1.9","9922"
"1970-01-01T05:30:00Z","House-breaking","150180","30.1","173575","34","156248","29.8","145429"
"1970-01-01T05:30:00Z","Cattle Thefts","24103","4.8","26468","5.2","25568","4.9","22354"
"1970-01-01T05:30:00Z","Ordinary Thefts","274598","54.9","313393","61.3","289945","55.3","277786"
"1970-01-01T05:30:00Z","Riots","34696","7","42447","8.3","45811","8.7","55796"
"1970-01-01T05:30:00Z","Criminal Breach of Trust","22353","4.5","23950","4.7","22410","4.2","21118"
"1970-01-01T05:30:00Z","Cheating","11606","2.3","12701","2.5","12514","2.4","12001"
"1970-01-01T05:30:00Z","Counterfeiting","655","0.1","1413","0.3","1425","0.3","739"
"1970-01-01T05:30:00Z","Miscellaneous","242635","48.6","249892","48.8","268856","51.3","270777"
