"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","16829","11455","103.88","41.15","39.61",""
"1970-01-01T05:30:00Z","State","Assam","14083","2059","106.09","6.27","5.91",""
"1970-01-01T05:30:00Z","State","Bihar","43663","3338","252.23","8.18","3.24",""
"1970-01-01T05:30:00Z","State","Gujarat","14628","5762","116.74","37.94","32.5",""
"1970-01-01T05:30:00Z","State","Haryana","4446","2529","53.37","28.76","55.89",""
"1970-01-01T05:30:00Z","State","Himachal Pradesh","778","358","6.17","0.4","6.48",""
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","1908","1113","10.74","7.46","69.46",""
"1970-01-01T05:30:00Z","State","Kerala","7607","2785","88.99","14.09","15.83",""
"1970-01-01T05:30:00Z","State","Madhya Pradesh","52434","18457","227.53","64.66","28.42",""
"1970-01-01T05:30:00Z","State","Maharashtra","63082","18920","589.96","206.41","34.99",""
"1970-01-01T05:30:00Z","State","Manipur","537","129","5.5","0.6","10.91",""
"1970-01-01T05:30:00Z","State","Mysore","12644","8206","112.44","44.14","39.25",""
"1970-01-01T05:30:00Z","State","Nagaland","710","254","3.3","0.87","26.28",""
"1970-01-01T05:30:00Z","State","Orissa","15255","5889","29.3","10.85","37.03",""
"1970-01-01T05:30:00Z","State","Punjab","4015","1492","106.38","29.66","27.88",""
"1970-01-01T05:30:00Z","State","Rajasthan","12881","5576","126.71","70.35","55.52",""
"1970-01-01T05:30:00Z","State","Tamil Nadu","23903","18494","78.71","46.98","59.69",""
"1970-01-01T05:30:00Z","State","Tripura","1222","96","2.55","0.21","8.23",""
"1970-01-01T05:30:00Z","State","Uttar Pradesh","124613","12588","1156.57","107.79","9.31",""
"1970-01-01T05:30:00Z","State","West Bengal","40965","8378","262.58","53.88","20.52",""
"1970-01-01T05:30:00Z","State","Total (States)","456203","127878","3439.74","780.65","22.7",""
"1970-01-01T05:30:00Z","UT","A & N Islands","104","51","0.31","0.22","70.97",""
"1970-01-01T05:30:00Z","UT","Chandigarh","870","288","11.56","8.03","69.46",""
"1970-01-01T05:30:00Z","UT","D & N Haveli","64","23","0.36","0.06","16.67",""
"1970-01-01T05:30:00Z","UT","Delhi","20677","2811","391.59","91.49","23.36",""
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","787","335","8.91","1.59","17.85",""
"1970-01-01T05:30:00Z","UT","Lakshadweep","11","4","0.01","0.01","100",""
"1970-01-01T05:30:00Z","UT","Pondicherry","678","367","2.08","0.78","37.5",""
"1970-01-01T05:30:00Z","UT","Total (UTs)","23191","3879","414.82","102.18","24.63",""
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","479394","131757","3854.56","882.83","22.9",""
"1970-01-01T05:30:00Z","City","Ahmedabad","1476","640","20.46","7.61","37.19",""
"1970-01-01T05:30:00Z","City","Bangalore","6237","2865","33.05","14.92","45.14",""
"1970-01-01T05:30:00Z","City","Bombay","18590","3747","336.98","160.4","47.6",""
"1970-01-01T05:30:00Z","City","Calcutta","5508","1684","106.67","28.95","27.15",""
"1970-01-01T05:30:00Z","City","Delhi","19360","2620","363.63","85.21","23.43",""
"1970-01-01T05:30:00Z","City","Hyderabad","2896","1446","18.16","8.19","45.1",""
"1970-01-01T05:30:00Z","City","Kanpur","5271","433","36.4","3.62","9.95",""
"1970-01-01T05:30:00Z","City","Madras","5169","4231","18.82","14.85","78.91",""
"1970-01-01T05:30:00Z","City","Total (Cities)","64507","17666","934.17","323.75","34.66",""
