"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","Andhra Pradesh","Hyderabad City","16","1","6","26","3","28"
"1970-01-01T05:30:00Z","Andhra Pradesh","Visakhapatnam North","42","NA","1","4","6","4"
"1970-01-01T05:30:00Z","Andhra Pradesh","Visakhapatnam South","35","NA","NA","5","1","3"
"1970-01-01T05:30:00Z","Andhra Pradesh","East Godavari","55","NA","1","4","2","6"
"1970-01-01T05:30:00Z","Andhra Pradesh","West Godavari","31","NA","4","10","11","3"
"1970-01-01T05:30:00Z","Andhra Pradesh","Krishna","48","NA","3","12","8","6"
"1970-01-01T05:30:00Z","Andhra Pradesh","Guntur","74","NA","1","7","5","6"
"1970-01-01T05:30:00Z","Andhra Pradesh","Nellore","31","NA","5","9","3","3"
"1970-01-01T05:30:00Z","Andhra Pradesh","Kurnool","83","1","3","7","9","1"
"1970-01-01T05:30:00Z","Andhra Pradesh","Ongole","37","NA","5","14","4","3"
"1970-01-01T05:30:00Z","Andhra Pradesh","Anantpur","61","1","2","7","5","7"
"1970-01-01T05:30:00Z","Andhra Pradesh","Cuddapah","95","NA","1","10","1","6"
"1970-01-01T05:30:00Z","Andhra Pradesh","Chittoor","63","NA","1","14","4","14"
"1970-01-01T05:30:00Z","Andhra Pradesh","Hyderabad District","34","NA","5","8","11","15"
"1970-01-01T05:30:00Z","Andhra Pradesh","Medak","27","4","1","1","9","18"
"1970-01-01T05:30:00Z","Andhra Pradesh","Mehbubnagar","58","1","3","4","5","9"
"1970-01-01T05:30:00Z","Andhra Pradesh","Nalgonda","36","NA","1","NA","8","8"
"1970-01-01T05:30:00Z","Andhra Pradesh","Nizamabad","47","3","3","3","6","16"
"1970-01-01T05:30:00Z","Andhra Pradesh","Adilabad","25","NA","NA","2","9","11"
"1970-01-01T05:30:00Z","Andhra Pradesh","Warangal","41","1","4","3","17","12"
"1970-01-01T05:30:00Z","Andhra Pradesh","Khammam","29","NA","1","3","5","7"
