"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","Total IPC Cognizable Crime","22077","22853","21385","21703","27226","23049","26846"
"1970-01-01T05:30:00Z","Murder","280","298","312","321","558","354","520"
"1970-01-01T05:30:00Z","Kidnapping & Abduction","162","156","187","185","255","189","288"
"1970-01-01T05:30:00Z","Dacoity","63","55","82","96","129","85","122"
"1970-01-01T05:30:00Z","Robbery","125","182","170","147","244","174","312"
"1970-01-01T05:30:00Z","Burglary","3362","3872","2999","3412","4093","3548","4471"
"1970-01-01T05:30:00Z","Thefts","10144","10396","9415","9445","10462","9973","10422"
"1970-01-01T05:30:00Z","Riots","577","554","713","845","1888","915","1729"
"1970-01-01T05:30:00Z","Criminal Breach of Trust","234","255","218","243","220","234","214"
"1970-01-01T05:30:00Z","Cheating","157","146","137","233","174","169","224"
"1970-01-01T05:30:00Z","Counterfeiting","1","4","1","NA","NA","1","2"
"1970-01-01T05:30:00Z","Miscellaneous","6972","6935","7151","6776","9203","7407","8542"
