"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","Total Cognizable Crimes","958950","16303","975253","1.7","","",""
"1970-01-01T05:30:00Z","Murder","33048","769","33817","2.3","","",""
"1970-01-01T05:30:00Z","Culpable Homicide Not Amounting to Murder","3236","59","3295","1.8","","",""
"1970-01-01T05:30:00Z","Rape","2719","7","2726","0.3","","",""
"1970-01-01T05:30:00Z","Kidnapping & Abduction","10646","429","11075","3.9","","",""
"1970-01-01T05:30:00Z","Dacoity","32861","103","32964","0.3","","",""
"1970-01-01T05:30:00Z","Robbery","14273","83","14356","0.6","","",""
"1970-01-01T05:30:00Z","Burglary","78087","972","79059","1.2","","",""
"1970-01-01T05:30:00Z","Thefts","161680","4198","165878","2.5","","",""
"1970-01-01T05:30:00Z","Riots","270530","2580","273110","0.9","","",""
"1970-01-01T05:30:00Z","Criminal Breach of Trust","11720","65","11785","0.6","","",""
"1970-01-01T05:30:00Z","Cheating","7663","113","7776","1.5","","",""
"1970-01-01T05:30:00Z","Counterfeiting","406","1","407","0.2","","",""
