"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","Arms Act","0.1","40.9","75.9","","","",""
"1970-01-01T05:30:00Z","Opium Act","0.1","60.1","82.8","","","",""
"1970-01-01T05:30:00Z","Gambling Act","0.3","76.2","88.4","","","",""
"1970-01-01T05:30:00Z","Excise Act","0.3","54","81.1","","","",""
"1970-01-01T05:30:00Z","Customs Act","0","83.3","100","","","",""
"1970-01-01T05:30:00Z","Explosives & Explosive Substances Act","1.5","56.1","87.8","","","",""
"1970-01-01T05:30:00Z","Prohibition Act","1.7","74.2","74","","","",""
"1970-01-01T05:30:00Z","Suppression of Immoral Traffic Act","1.4","86.2","71.1","","","",""
"1970-01-01T05:30:00Z","Motor Vehicles Act","0.5","81.3","95.5","","","",""
"1970-01-01T05:30:00Z","Prevention of Corruption Act","0.3","44.3","46.7","","","",""
"1970-01-01T05:30:00Z","Indian Railways Act","0.2","90.8","98.8","","","",""
"1970-01-01T05:30:00Z","Other Offences","0.3","91.9","97.8","","","",""
"1970-01-01T05:30:00Z","Total","0.6","82.7","92.9","","","",""
