"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","5014","3285","35.62","13.18","37",""
"1970-01-01T05:30:00Z","State","Assam","5040","613","33.35","1.2","3.6",""
"1970-01-01T05:30:00Z","State","Bihar","14634","817","121.3","3.16","2.61",""
"1970-01-01T05:30:00Z","State","Gujarat","3172","1007","26.53","4.76","17.94",""
"1970-01-01T05:30:00Z","State","Haryana","1399","696","19.24","8.55","44.44",""
"1970-01-01T05:30:00Z","State","Himachal Pradesh","314","126","3.19","0.05","1.57",""
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","637","309","1.93","1.16","60.1",""
"1970-01-01T05:30:00Z","State","Kerala","3142","780","45.87","2.71","5.91",""
"1970-01-01T05:30:00Z","State","Madhya Pradesh","15317","4969","64.91","13.11","20.2",""
"1970-01-01T05:30:00Z","State","Maharashtra","12933","3606","79.63","12.54","15.75",""
"1970-01-01T05:30:00Z","State","Manipur","113","25","0.87","0.1","11.49",""
"1970-01-01T05:30:00Z","State","Mysore","5405","2340","32.34","11.19","34.6",""
"1970-01-01T05:30:00Z","State","Nagaland","92","35","1.01","0.06","5.94",""
"1970-01-01T05:30:00Z","State","Orissa","5385","1748","17.1","3.25","19",""
"1970-01-01T05:30:00Z","State","Punjab","1238","276","47.06","3.59","7.63",""
"1970-01-01T05:30:00Z","State","Rajasthan","4616","1297","48.83","14.52","29.18",""
"1970-01-01T05:30:00Z","State","Tamil Nadu","6839","4939","28.05","17.41","62.07",""
"1970-01-01T05:30:00Z","State","Tripura","280","34","0.68","0.07","10.29",""
"1970-01-01T05:30:00Z","State","Uttar Pradesh","42972","3389","314.2","17.27","5.5",""
"1970-01-01T05:30:00Z","State","West Bengal","7110","1387","27.94","5.76","20.62",""
"1970-01-01T05:30:00Z","State","Total (States)","135652","31678","949.65","133.64","14.07",""
"1970-01-01T05:30:00Z","UT","A & N Islands","36","13","0.17","0.12","70.59",""
"1970-01-01T05:30:00Z","UT","Chandigarh","103","34","0.81","0.38","46.91",""
"1970-01-01T05:30:00Z","UT","D & N Haveli","33","7","0.07","0.02","28.57",""
"1970-01-01T05:30:00Z","UT","Delhi","2427","289","60.36","3.4","5.63",""
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","328","95","2.51","0.32","75",""
"1970-01-01T05:30:00Z","UT","Lakshadweep","6","1","0.01","0.01","100",""
"1970-01-01T05:30:00Z","UT","Pondicherry","139","60","0.82","0.32","39.02",""
"1970-01-01T05:30:00Z","UT","Total (UTs)","3072","499","64.75","4.57","7.06",""
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","138724","32177","1014.4","138.21","13.62",""
"1970-01-01T05:30:00Z","City","Ahmedabad","215","67","4.93","0.42","8.52",""
"1970-01-01T05:30:00Z","City","Bangalore","1714","788","8.19","3.77","46.03",""
"1970-01-01T05:30:00Z","City","Bombay","1866","500","21.14","4.02","19.02",""
"1970-01-01T05:30:00Z","City","Calcutta","761","71","23.27","3.35","14.4",""
"1970-01-01T05:30:00Z","City","Delhi","1905","258","57.4","3.22","5.61",""
"1970-01-01T05:30:00Z","City","Hyderabad","729","397","4.4","2.75","62.5",""
"1970-01-01T05:30:00Z","City","Kanpur","1337","74","10.17","1.16","11.41",""
"1970-01-01T05:30:00Z","City","Madras","125","114","1.76","1.09","61.93",""
"1970-01-01T05:30:00Z","City","Total (Cities)","8652","2269","131.26","19.78","15.07",""
