"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","276754","43611","46390","37873","13297","51170"
"1970-01-01T05:30:00Z","State","Assam","122099","16055","28199","18073","9481","27554"
"1970-01-01T05:30:00Z","State","Bihar","173876","56589","83270","34994","11433","46427"
"1970-01-01T05:30:00Z","State","Gujarat","195984","26855","32747","33631","8745","42376"
"1970-01-01T05:30:00Z","State","Haryana","44222","10024","8237","8491","2460","10951"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","55673","3431","2494","5502","408","5910"
"1970-01-01T05:30:00Z","State","Jammu and Kashmir","222236","4637","5518","6294","2653","8947"
"1970-01-01T05:30:00Z","State","Kerala","38864","21405","29712","16683","1890","18573"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","442841","41912","88548","35486","21726","57212"
"1970-01-01T05:30:00Z","State","Maharashtra","307762","50610","99125","69626","7652","77278"
"1970-01-01T05:30:00Z","State","Manipur","22356","1075","1931","2410","2358","4768"
"1970-01-01T05:30:00Z","State","Mysore","191773","29409","36557","29618","8688","38306"
"1970-01-01T05:30:00Z","State","Nagaland","16527","517","1004","2538","4387","6925"
"1970-01-01T05:30:00Z","State","Orissa","155842","22049","30502","17958","5527","23485"
"1970-01-01T05:30:00Z","State","Punjab","50362","13537","11433","17864","5582","23446"
"1970-01-01T05:30:00Z","State","Rajasthan","34214","25875","36743","30177","8213","38390"
"1970-01-01T05:30:00Z","State","Tamil Nadu","130069","41306","59616","38536","4608","43144"
"1970-01-01T05:30:00Z","State","Tripura","10477","1565","1785","2731","817","3548"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","294413","88736","236328","67786","21106","88892"
"1970-01-01T05:30:00Z","State","West Bengal","87853","44686","78546","41320","25335","66655"
"1970-01-01T05:30:00Z","State","Total (States)","3182197","543884","918685","517591","166366","683957"
"1970-01-01T05:30:00Z","UT","A & N Islands","8293","116","370","330","865","1195"
"1970-01-01T05:30:00Z","UT","Chandigarh","114","257","1251","830","700","1530"
"1970-01-01T05:30:00Z","UT","D & N Haveli","491","74","84","61","38","99"
"1970-01-01T05:30:00Z","UT","Delhi","1485","4093","29236","12856","4098","16954"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","3813","861","1219","1382","592","1974"
"1970-01-01T05:30:00Z","UT","Lakshadweep","32","32","19","215","NA","215"
"1970-01-01T05:30:00Z","UT","Pondicherry","480","474","1717","971","NA","971"
"1970-01-01T05:30:00Z","UT","Total (UTs)","14708","5907","33896","16645","6293","22938"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","3196905","549791","952581","534236","172659","706895"
