"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","State","Andhra Pradesh","5394","46390","420","5945","35502","4489"
"1970-01-01T05:30:00Z","State","Assam","10960","28199","6","4639","12038","11561"
"1970-01-01T05:30:00Z","State","Bihar","24304","83270","1747","8809","28294","43482"
"1970-01-01T05:30:00Z","State","Gujarat","3710","32747","210","1258","22294","9502"
"1970-01-01T05:30:00Z","State","Haryana","3521","8237","NA","620","5372","2489"
"1970-01-01T05:30:00Z","State","Himachal Pradesh","742","2494","NA","381","1587","361"
"1970-01-01T05:30:00Z","State","Jammu & Kashmir","2138","5518","NA","1154","3396","730"
"1970-01-01T05:30:00Z","State","Kerala","6713","29712","85","5377","19159","4249"
"1970-01-01T05:30:00Z","State","Madhya Pradesh","7860","88548","1680","1042","51059","35290"
"1970-01-01T05:30:00Z","State","Maharashtra","21734","99125","293","2777","53375","44476"
"1970-01-01T05:30:00Z","State","Manipur","4035","1931","3","614","503","1340"
"1970-01-01T05:30:00Z","State","Mysore","6491","36557","371","3742","22400","10331"
"1970-01-01T05:30:00Z","State","Nagaland","355","1004","NA","13","375","279"
"1970-01-01T05:30:00Z","State","Orissa","6150","30502","130","4760","14074","10810"
"1970-01-01T05:30:00Z","State","Punjab","5759","11433","NA","811","7241","3590"
"1970-01-01T05:30:00Z","State","Rajasthan","4779","36743","88","8293","19402","9050"
"1970-01-01T05:30:00Z","State","Tamil Nadu","5238","59616","310","9960","43301","6328"
"1970-01-01T05:30:00Z","State","Tripura","567","1785","9","220","397","1292"
"1970-01-01T05:30:00Z","State","Uttar Pradesh","25112","236328","49651","15476","57389","114961"
"1970-01-01T05:30:00Z","State","West Bengal","32847","78546","1061","5536","20421","45989"
"1970-01-01T05:30:00Z","State","Total (States)","178409","918685","56064","81427","417579","360599"
"1970-01-01T05:30:00Z","UT","A & N Islands","15","370","NA","180","191","NA"
"1970-01-01T05:30:00Z","UT","Chandigarh","617","1251","NA","133","477","766"
"1970-01-01T05:30:00Z","UT","D & N Haveli","3","84","1","2","38","39"
"1970-01-01T05:30:00Z","UT","Delhi","6710","29236","NA","1584","8290","20145"
"1970-01-01T05:30:00Z","UT","Goa, Daman & Diu","191","1219","2","50","671","451"
"1970-01-01T05:30:00Z","UT","Lakshadweep","1","19","NA","4","10","4"
"1970-01-01T05:30:00Z","UT","Pondicherry","61","1717","NA","283","1126","305"
"1970-01-01T05:30:00Z","UT","Total (UTs)","7598","33896","3","2236","10803","21710"
"1970-01-01T05:30:00Z","Total (All-India)","Total (All-India)","186007","952581","56067","83663","428382","382309"
"1970-01-01T05:30:00Z","City","Ahmedabad","374","3060","4","77","2082","991"
"1970-01-01T05:30:00Z","City","Bangalore","1264","8961","34","495","4833","3574"
"1970-01-01T05:30:00Z","City","Bombay","5104","25066","10","151","13073","12525"
"1970-01-01T05:30:00Z","City","Calcutta","897","10911","NA","181","2306","7635"
"1970-01-01T05:30:00Z","City","Delhi","6043","26933","NA","1442","7312","18921"
"1970-01-01T05:30:00Z","City","Hyderabad","1240","3794","13","92","2100","1331"
"1970-01-01T05:30:00Z","City","Kanpur","742","9659","2775","331","2157","4245"
"1970-01-01T05:30:00Z","City","Madras","1711","7205","1","672","5371","888"
"1970-01-01T05:30:00Z","City","Total (Cities)","17375","95589","2837","3441","39234","50110"
