"Date","Code","CommodityId","CommodityName","DistrictName","DistrictCode","Stock","CommodityStock","TotalStock"
"1970-01-01T05:30:00Z","Dacoity","8650","1546","333.57","39.72","11.9","",""
"1970-01-01T05:30:00Z","Robbery","14012","2966","110.57","22.95","20.8","",""
"1970-01-01T05:30:00Z","House Breaking and Thefts","423963","118399","2641.3","627.58","23.8","",""
"1970-01-01T05:30:00Z","Criminal Breach of Trust","16283","3488","425","64","15.1","",""
"1970-01-01T05:30:00Z","Others","16486","5358","344.12","128.58","37.4","",""
"1970-01-01T05:30:00Z","Total","479394","131757","3854.56","882.83","22.9","",""
