S.No. (Col. 1),Category (Col. 2),State/UT (Col. 3),"Arms Act, 1959 - I (Col. 4)","Arms Act, 1959 - V (Col. 5)","Arms Act, 1959 - R (Col. 6)",NDPS Act - I (Col. 7),NDPS Act - V (Col. 8),NDPS Act - R (Col. 9),Gambling Act - I (Col. 10),Gambling Act - V (Col. 11),Gambling Act - R (Col. 12),Excise Act - I (Col. 13),Excise Act - V (Col. 14),Excise Act - R (Col. 15),Prohibition Act - I (Col. 16),Prohibition Act - V (Col. 17),Prohibition Act - R (Col. 18),Explosives and Explosive Substances Act - I (Col. 19),Explosives and Explosive Substances Act - V (Col. 20),Explosives and Explosive Substances Act - R (Col. 21),Immoral Traffic (Prevention) Act - Immoral Traffic (Prevention) Act (Total) - I (Col. 22),Immoral Traffic (Prevention) Act - Immoral Traffic (Prevention) Act (Total) - V (Col. 23),Immoral Traffic (Prevention) Act - Immoral Traffic (Prevention) Act (Total) - R (Col. 24),Immoral Traffic (Prevention) Act - Under Section 5 - I (Col. 25),Immoral Traffic (Prevention) Act - Under Section 5 - V (Col. 26),Immoral Traffic (Prevention) Act - Under Section 5 - R (Col. 27),Immoral Traffic (Prevention) Act - Under Section 6 - I (Col. 28),Immoral Traffic (Prevention) Act - Under Section 6 - V (Col. 29),Immoral Traffic (Prevention) Act - Under Section 6 - R (Col. 30),Immoral Traffic (Prevention) Act - Under Section 7 - I (Col. 31),Immoral Traffic (Prevention) Act - Under Section 7 - V (Col. 32),Immoral Traffic (Prevention) Act - Under Section 7 - R (Col. 33),Immoral Traffic (Prevention) Act - Under Section 8 - I (Col. 34),Immoral Traffic (Prevention) Act - Under Section 8 - V (Col. 35),Immoral Traffic (Prevention) Act - Under Section 8 - R (Col. 36),Immoral Traffic (Prevention) Act - Others - I (Col. 37),Immoral Traffic (Prevention) Act - Others - V (Col. 38),Immoral Traffic (Prevention) Act - Others - R (Col. 39),Indian Railways Act - I (Col. 40),Indian Railways Act - V (Col. 41),Indian Railways Act - R (Col. 42),Registration of Foreigners Act - I (Col. 43),Registration of Foreigners Act - V (Col. 44),Registration of Foreigners Act - R (Col. 45),Protection of Civil Rights Act # -Protection of Civil Rights Act (Total) - I (Col. 46),Protection of Civil Rights Act # -Protection of Civil Rights Act (Total) - V (Col. 47),Protection of Civil Rights Act # -Protection of Civil Rights Act (Total) - R (Col. 48),Protection of Civil Rights Act # -For Crimes Committed Against SCs - I (Col. 49),Protection of Civil Rights Act # -For Crimes Committed Against SCs - V (Col. 50),Protection of Civil Rights Act # -For Crimes Committed Against SCs - R # (Col. 51),Protection of Civil Rights Act # -For Crimes Committed Against STs - I (Col. 52),Protection of Civil Rights Act # -For Crimes Committed Against STs - V (Col. 53),Protection of Civil Rights Act # -For Crimes Committed Against STs - R # (Col. 54),Protection of Civil Rights Act # -For Crimes Committed Against Others - I (Col. 55),Protection of Civil Rights Act # -For Crimes Committed Against Others - V (Col. 56),Protection of Civil Rights Act # -For Crimes Committed Against Others - R (Col. 57),Passport Act - I (Col. 58),Passport Act - V (Col. 59),Passport Act - R (Col. 60),Essential Commodities Act - I (Col. 61),Essential Commodities Act - V (Col. 62),Essential Commodities Act - R (Col. 63),"Antiquities & Art Treasures Act, 1972 - I (Col. 64)","Antiquities & Art Treasures Act, 1972 - V (Col. 65)","Antiquities & Art Treasures Act, 1972 - R (Col. 66)",Dowry Prohibition Act* - I (Col. 67),Dowry Prohibition Act* - V (Col. 68),Dowry Prohibition Act* - R (Col. 69),Indecent Representation of Women (Prohibition) Act* - I (Col. 70),Indecent Representation of Women (Prohibition) Act* - V (Col. 71),Indecent Representation of Women (Prohibition) Act* - R (Col. 72),"Copy Right Act, 1957 - I (Col. 73)","Copy Right Act, 1957 - V (Col. 74)","Copy Right Act, 1957 - R (Col. 75)",Protection of Children from Sexual Offences Act - I (Col. 76),Protection of Children from Sexual Offences Act - V (Col. 77),Protection of Children from Sexual Offences Act - R (Col. 78),SC/ST (Prevention of Atrocities) Act # - SC/ST (Prevention of Atrocities) Act (Total) - I (Col. 79),SC/ST (Prevention of Atrocities) Act # - SC/ST (Prevention of Atrocities) Act (Total) - V (Col. 80),SC/ST (Prevention of Atrocities) Act # - SC/ST (Prevention of Atrocities) Act (Total) - R (Col. 81),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against SCs - I (Col. 82),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against SCs - V (Col. 83),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against SCs - R # (Col. 84),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against STs - I (Col. 85),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against STs - V (Col. 86),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against STs - R # (Col. 87),Forest Act - I (Col. 88),Forest Act - V (Col. 89),Forest Act - R (Col. 90),Prohibition of Child Marriage Act $ - I (Col. 91),Prohibition of Child Marriage Act $ - V (Col. 92),Prohibition of Child Marriage Act $ - R (Col. 93),Protection of Women From Domestic Violence Act* - I (Col. 94),Protection of Women From Domestic Violence Act* - V (Col. 95),Protection of Women From Domestic Violence Act* - R (Col. 96),Information Technology Act - I (Col. 97),Information Technology Act - V (Col. 98),Information Technology Act - R (Col. 99),Official Secrets Act - I (Col. 100),Official Secrets Act - V (Col. 101),Official Secrets Act - R (Col. 102),Electricity Act - I (Col. 103),Electricity Act - V (Col. 104),Electricity Act - R (Col. 105),Wildlife Protection Act - I (Col. 106),Wildlife Protection Act - V (Col. 107),Wildlife Protection Act - R (Col. 108),Bonded Labour System (Abolition) Act - Bonded Labour System (Abolition) Act (Total) - I (Col. 109),Bonded Labour System (Abolition) Act - Bonded Labour System (Abolition) Act (Total) - V (Col. 110),Bonded Labour System (Abolition) Act - Bonded Labour System (Abolition) Act (Total) - R (Col. 111),Bonded Labour System (Abolition) Act - Against SC - I (Col. 112),Bonded Labour System (Abolition) Act - Against SC - V (Col. 113),Bonded Labour System (Abolition) Act - Against SC - R (Col. 114),Bonded Labour System (Abolition) Act - Against ST - I (Col. 115),Bonded Labour System (Abolition) Act - Against ST - V (Col. 116),Bonded Labour System (Abolition) Act - Against ST - R (Col. 117),Bonded Labour System (Abolition) Act - Against Others - I (Col. 118),Bonded Labour System (Abolition) Act - Against Others - V (Col. 119),Bonded Labour System (Abolition) Act - Against Others - R (Col. 120),Environmental (Protection) Act - I (Col. 121),Environmental (Protection) Act - V (Col. 122),Environmental (Protection) Act - R (Col. 123),"Air (Prevention & Control of Pollution) Act, 1981 - I (Col. 124)","Air (Prevention & Control of Pollution) Act, 1981 - V (Col. 125)","Air (Prevention & Control of Pollution) Act, 1981 - R (Col. 126)",Water (Prevention & Control of Pollution) Act - I (Col. 127),Water (Prevention & Control of Pollution) Act - V (Col. 128),Water (Prevention & Control of Pollution) Act - R (Col. 129),National Security Act - I (Col. 130),National Security Act - V (Col. 131),National Security Act - R (Col. 132),Unlawful Activities (Prevention) Act - I (Col. 133),Unlawful Activities (Prevention) Act - V (Col. 134),Unlawful Activities (Prevention) Act - R (Col. 135),Young Persons (Harmful Publications) Act - I (Col. 136),Young Persons (Harmful Publications) Act - V (Col. 137),Young Persons (Harmful Publications) Act - R (Col. 138),Railway Property (Unlawful Possession) Act - I (Col. 139),Railway Property (Unlawful Possession) Act - V (Col. 140),Railway Property (Unlawful Possession) Act - R (Col. 141),Prevention of Damage To Public Property Act - I (Col. 142),Prevention of Damage To Public Property Act - V (Col. 143),Prevention of Damage To Public Property Act - R (Col. 144),Transplantation of Human Organs Act - I (Col. 145),Transplantation of Human Organs Act - V (Col. 146),Transplantation of Human Organs Act - R (Col. 147),Trade Marks Act - I (Col. 148),Trade Marks Act - V (Col. 149),Trade Marks Act - R (Col. 150),Trade Marks Act - R (Col. 151),Prevention of Insults to National Honour Act - I (Col. 152),Prevention of Insults to National Honour Act - V (Col. 153),Prevention of Insults to National Honour Act - V (Col. 154),Prevention of Insults to National Honour Act - R (Col. 155),"State Emblem of India (Prohibition of Improper Use) Act, 2005 - I (Col. 156)","State Emblem of India (Prohibition of Improper Use) Act, 2005 - V (Col. 157)","State Emblem of India (Prohibition of Improper Use) Act, 2005 - R (Col. 158)",Lotteries (Regulation) Act - I (Col. 159),Lotteries (Regulation) Act - V (Col. 160),Lotteries (Regulation) Act - R (Col. 161),"Citizenship Act, 1955 - I (Col. 162)","Citizenship Act, 1955 - V (Col. 163)","Citizenship Act, 1955 - R (Col. 164)",Foreigners Act - I (Col. 165),Foreigners Act - V (Col. 166),Foreigners Act - R (Col. 167),Place of Worship (Special Provisions) Act - I (Col. 168),Place of Worship (Special Provisions) Act - V (Col. 169),Place of Worship (Special Provisions) Act - R (Col. 170),Religious Institution (Prevention of Misuse) Act - I (Col. 171),Religious Institution (Prevention of Misuse) Act - V (Col. 172),Religious Institution (Prevention of Misuse) Act - R (Col. 173),Representation of the People Act - I (Col. 174),Representation of the People Act - V (Col. 175),Representation of the People Act - R (Col. 176),Emigration Act - I (Col. 177),Emigration Act - V (Col. 178),Emigration Act - R (Col. 179),Juvenile Justice (Care And Protection of Children) Act $ - I (Col. 180),Juvenile Justice (Care And Protection of Children) Act $ - V (Col. 181),Juvenile Justice (Care And Protection of Children) Act $ - R (Col. 182),"Infant Milk Substitutes, Feeding Bottles And Infant Foods (Regulation of Production, Supply And Distribution) Amendment Act - I (Col. 183)","Infant Milk Substitutes, Feeding Bottles And Infant Foods (Regulation of Production, Supply And Distribution) Amendment Act - V (Col. 184)","Infant Milk Substitutes, Feeding Bottles And Infant Foods (Regulation of Production, Supply And Distribution) Amendment Act - R (Col. 185)","Anti Hijacking Act, 1982 - I (Col. 186)","Anti Hijacking Act, 1982 - V (Col. 187)","Anti Hijacking Act, 1982 - R (Col. 188)","Atomic Energy Act, 1962 - I (Col. 189)","Atomic Energy Act, 1962 - V (Col. 190)","Atomic Energy Act, 1962 - R (Col. 191)",Weapons of Mass Destruction And Their Delivery Systems (Prohibition Of Unlawful Activities) Act - I (Col. 192),Weapons of Mass Destruction And Their Delivery Systems (Prohibition Of Unlawful Activities) Act - V (Col. 193),Weapons of Mass Destruction And Their Delivery Systems (Prohibition Of Unlawful Activities) Act - R (Col. 194),Safety of Civil Aviation Act - I (Col. 195),Safety of Civil Aviation Act - V (Col. 196),Safety of Civil Aviation Act - R (Col. 197),Safety of Civil Aviation Act - R (Col. 198),Safety of Maritime Navigation and Fixed Platforms on Continental Shelf Act - I (Col. 199),Safety of Maritime Navigation and Fixed Platforms on Continental Shelf Act - V (Col. 200),Safety of Maritime Navigation and Fixed Platforms on Continental Shelf Act - V (Col. 201),Safety of Maritime Navigation and Fixed Platforms on Continental Shelf Act - R (Col. 202),Safety of Maritime Navigation and Fixed Platforms on Continental Shelf Act - R (Col. 203),Manual Scavengers and Construction of Dry Latrines (Prohibition) Act - I (Col. 204),Manual Scavengers and Construction of Dry Latrines (Prohibition) Act - V (Col. 205),Manual Scavengers and Construction of Dry Latrines (Prohibition) Act - R (Col. 206),Pre-Natal Diagnostic Techniques (Regulation And Prevention of Misuse) Act - I (Col. 207),Pre-Natal Diagnostic Techniques (Regulation And Prevention of Misuse) Act - V (Col. 208),Pre-Natal Diagnostic Techniques (Regulation And Prevention of Misuse) Act - R (Col. 209),"The Maritime Zones of India (Regulation of Fishing by Foreign Vessels) Act, 1981 - I (Col. 210)","The Maritime Zones of India (Regulation of Fishing by Foreign Vessels) Act, 1981 - V (Col. 211)","The Maritime Zones of India (Regulation of Fishing by Foreign Vessels) Act, 1981 - R (Col. 212)",Other SLL Crimes - I (Col. 213),Other SLL Crimes - V (Col. 214),Other SLL Crimes - R (Col. 215),Total Cognizable Crimes Under SLL - I (Col. 216),Total Cognizable Crimes Under SLL - V (Col. 217),Total Cognizable Crimes Under SLL - R (Col. 218)
1,State,Andhra Pradesh,128,NA,0.2,520,NA,1,4633,NA,9,2900,NA,5.6,1051,NA,2,259,NA,0.5,222,295,0.4,76,128,0.1,5,8,0,7,10,0,1,NA,0,133,149,0.3,2,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,0,175,NA,0.3,5,NA,0,303,303,1.2,12,12,0,307,225,0.6,237,237,1.5,683,694,6.2,591,600,7,92,94,3.5,177,NA,0.3,15,15,0.1,0,0,0,393,NA,0.8,0,NA,0,15,NA,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,0,1,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,20,NA,0,0,0,0,0,NA,NA,0,1,NA,NA,0,1,NA,0,50,NA,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3,NA,0,0,NA,0,5,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,3629,NA,7.1,15755,NA,30.7
2,State,Arunachal Pradesh,9,NA,0.7,105,NA,8.1,2,NA,0.2,0,NA,0,5,NA,0.4,6,NA,0.5,2,2,0.2,0,0,0,0,0,0,0,0,0,0,NA,0,2,2,0.2,0,NA,0,4,NA,0.3,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1,NA,0.1,0,NA,0,0,0,0,0,0,0,0,0,0,12,12,2.6,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,6,NA,0.5,0,NA,0,0,NA,0,3,NA,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,6,NA,0.5,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,19,NA,1.5,181,NA,13.9
3,State,Assam,473,NA,1.5,210,NA,0.7,149,NA,0.5,28,NA,0.1,1,NA,0,88,NA,0.3,54,68,0.2,21,35,0.1,19,19,0.1,3,3,0,0,NA,0,11,11,0,0,NA,0,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,33,NA,0.1,30,NA,0.1,0,NA,0,95,95,0.6,0,0,0,12,14,0,731,731,6.1,4,4,0.1,4,4,0.2,0,0,0,31,NA,0.1,14,14,0.1,0,0,0,483,NA,1.5,0,NA,0,264,NA,0.8,74,NA,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,103,NA,0.3,0,NA,0,0,NA,0,87,NA,0.3,0,0,0,1,NA,NA,0,2,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,17,NA,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,83,83,0.7,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,772,NA,2.4,3849,NA,12
4,State,Bihar,1846,NA,1.8,349,NA,0.3,217,NA,0.2,4890,NA,4.7,0,NA,0,70,NA,0.1,38,50,0,32,44,0,1,1,0,0,0,0,0,NA,0,5,5,0,0,NA,0,1,NA,0,74,74,0.1,74,74,0.4,0,0,0,0,0,0,3,NA,0,496,NA,0.5,10,NA,0,1867,1912,3.7,0,0,0,4,4,0,60,60,0.1,460,478,2.6,455,473,2.7,5,5,0.4,4,NA,0,0,0,0,161,161,0.3,212,NA,0.2,0,NA,0,4217,NA,4.1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,57,NA,0.1,0,NA,0,1,NA,0,128,NA,0.1,0,0,0,3,NA,NA,0,2,NA,NA,0,0,NA,0,1,NA,0,1,NA,0,3,NA,0,0,NA,0,0,NA,0,277,NA,0.3,0,NA,0,1,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,2986,NA,2.9,18439,NA,17.9
5,State,Chhattisgarh,591,NA,2.3,505,NA,2,11287,NA,44,15919,NA,62,1,NA,0,268,NA,1,4,4,0,0,0,0,0,0,0,0,0,0,0,NA,0,4,4,0,18,NA,0.1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,60,NA,0.2,0,NA,0,10,10,0.1,0,0,0,12,14,0,1164,1169,11.6,1,1,0,0,0,0,1,1,0,0,NA,0,6,6,0.1,2,8,0,95,NA,0.4,0,NA,0,108,NA,0.4,12,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2,NA,0,0,NA,0,0,NA,0,6,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,215149,NA,838.4,245223,NA,955.6
6,State,Goa,8,NA,0.4,60,NA,3.1,1251,NA,63.7,0,NA,0,0,NA,0,1,NA,0.1,3,4,0.2,0,0,0,0,0,0,0,0,0,0,NA,0,3,4,0.2,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,4,4,0.2,0,0,0,19,20,10.9,13,13,51.1,6,7,4,0,NA,0,0,0,0,0,0,0,12,NA,0.6,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,0.3,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,19,NA,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,15,NA,0.8,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,84,NA,4.3,1482,NA,75.4
7,State,Gujarat,546,NA,0.9,54,NA,0.1,11173,NA,17.9,0,NA,0,254212,NA,407.8,107,NA,0.2,44,54,0.1,23,33,0,2,2,0,3,7,0,4,NA,0,12,12,0,1,NA,0,0,NA,0,1,1,0,1,1,0,0,0,0,0,0,0,6,NA,0,64,NA,0.1,4,NA,0,36,36,0.1,0,0,0,236,151,0.4,1416,1424,6.8,209,223,1.6,190,204,4.7,19,19,0.2,7,NA,0,9,11,0,2,2,0,103,NA,0.2,0,NA,0,195,NA,0.3,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,0,3,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,42,NA,0.1,0,0,0,5,NA,NA,0,0,NA,NA,0,0,NA,0,3,NA,0,0,NA,0,5,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,107,137,0.5,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,1,NA,0,0,NA,0,38496,NA,61.8,307108,NA,492.7
8,State,Haryana,1741,NA,6.4,1661,NA,6.1,4729,NA,17.4,16363,NA,60.1,0,NA,0,53,NA,0.2,61,86,0.2,9,13,0,6,17,0,6,11,0,0,NA,0,40,45,0.1,12,NA,0,1,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,171,NA,0.6,0,NA,0,14,14,0.1,0,0,0,114,108,0.4,440,440,4.7,19,19,0.4,19,19,0.4,0,0,NA,9,NA,0,14,15,0.2,11,11,0.1,208,NA,0.8,2,NA,0,18598,NA,68.3,10,NA,0,10,10,0,1,1,0,0,0,0,9,9,0,1,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0,0,NA,0,0,NA,0,529,NA,1.9,0,0,0,1,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,12,NA,0,0,NA,0,0,NA,0,16,NA,0.1,0,NA,0,53,104,0.6,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,32,NA,0.1,0,NA,0,2637,NA,9.7,47523,NA,174.6
9,State,Himachal Pradesh,17,NA,0.2,622,NA,8.8,302,NA,4.3,1738,NA,24.6,0,NA,0,6,NA,0.1,9,19,0.1,4,14,0.1,0,0,0,0,0,0,0,NA,0,5,5,0.1,0,NA,0,0,NA,0,3,3,0,3,3,0.2,0,0,0,0,0,0,0,NA,0,11,NA,0.2,0,NA,0,0,0,0,0,0,0,16,16,0.2,3,3,0.1,80,80,3.8,74,74,4.3,6,6,1.5,101,NA,1.4,1,1,0,15,15,0.4,44,NA,0.6,0,NA,0,1,NA,0,12,NA,0.2,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,69,NA,1,0,0,0,0,NA,NA,0,2,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,4,NA,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,6,6,0.3,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,151,NA,2.1,3214,NA,45.5
10,State,Jammu & Kashmir,146,NA,1.2,588,NA,4.8,156,NA,1.3,460,NA,3.7,0,NA,0,34,NA,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,NA,0,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,134,NA,1.1,0,NA,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,0,0,0,0,0,31,NA,0.3,0,NA,0,1,NA,0,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,59,NA,0.5,0,NA,0,0,NA,0,2,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,4,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,92,NA,0.7,1727,NA,14
11,State,Jharkhand,498,NA,1.5,131,NA,0.4,117,NA,0.4,300,NA,0.9,0,NA,0,84,NA,0.3,19,17,0.1,17,17,0.1,0,0,0,0,0,0,2,NA,0,0,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,60,NA,0.2,0,NA,0,1552,1595,9.6,0,0,0,17,17,0.1,141,141,1.1,856,913,6.8,641,660,16.1,215,253,2.5,198,NA,0.6,1,1,0,0,0,0,180,NA,0.5,0,NA,0,1127,NA,3.4,34,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,0,0,NA,0,0,NA,0,44,NA,0.1,0,NA,0,1,NA,0,115,NA,0.3,0,0,0,1,NA,NA,0,0,NA,NA,0,0,NA,0,3,NA,0,0,NA,0,1,NA,0,0,NA,0,0,NA,0,3,NA,0,0,NA,0,43,43,0.3,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,2333,NA,7,7861,NA,23.6
