S. No.,Category,State/UT,Murder (Section 302 IPC),Attempt To Commit Murder (Section 307 IPC),Culpable Homicide Not Amounting To Murder (Section 304 IPC),Attempt to Commit Culpable Homicide (Section 308 IPC),Rape (Section 376 IPC) (Total) - Rape (Section 376 IPC)(Total),Rape (Section 376 IPC) (Total) - Custodial Rape* - Custodial Rape*,Rape (Section 376 IPC) (Total) - Custodial Rape* - Gang Rape,Rape (Section 376 IPC) (Total) - Custodial Rape* - Other Rape,Rape - Other than Custodial Rape - Rape Other Than Custodial (Total),Rape - Other than Custodial Rape - Gang Rape,Rape - Other than Custodial Rape - Other Rape,Attempt To Commit Rape (Section 376/511 IPC),"Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction (Total)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction (Section 363 IPC)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction for Murder (Section 364 IPC)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction for Ransom (Section 364A IPC)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Kidnapping & Abduction of Women To Compel Her For Marriage (Section 366 IPC)","Kidnapping & Abduction (Section 363, 364, 364A, 366 IPC) - Others","Dacoity (Section 395,396 & 398 IPC) - Dacoity (Total)","Dacoity (Section 395,396 & 398 IPC) - Dacoity With Murder (Section 396 IPC)","Dacoity (Section 395,396 & 398 IPC) - Others",Making Preparation And Assembly For Committing Dacoity (Section 399 & 402 IPC),"Robbery (Section 392 To 394, 397 And 398 IPC)",Criminal Trespass/Burglary (Section 457 To 460 IPC) - Criminal Trespass/Burglary (Section 457 To 460 IPC) (Total),Criminal Trespass/Burglary (Section 457 To 460 IPC) - Criminal Trespass/Burglary (Section 457 & 458 IPC),Criminal Trespass/Burglary (Section 457 To 460 IPC) - House Trespass & House Breaking (Section 459 & 460 IPC),Theft (Section 379 To 380 IPC) - Total Theft,Theft (Section 379 To 380 IPC) - Auto Theft,Theft (Section 379 To 380 IPC) - Other Theft,"Unlawful Assembly (Section 143,144 & 145)",Riots (Total),Communal,Industrial,Political,Caste Conflict - Caste Conflict (Total),Caste Conflict - SCS/STs Vs. Non-SCs/STs,Caste Conflict - Others,Agrarian,Students,Sectarian,Others (Other Than the Previous Columns),Criminal Breach of Trust (Section 406 to 409 IPC),Cheating (Section 419 to 420 IPC),Forgery (Section 468 & 471 IPC),Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeiting (Total),"Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Offences Related to Counter. Coin (Sec 232-235,237,238-240 & 242-243)",Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeiting Government Stamp (Sec 255 IPC),Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Counterfeit Currency & Bank Notes (Total),Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Counterfeiting Currency- Notes Or Bank Notes (Section 489A IPC),"Counterfeiting (Section 231 - 254 And 489-A To 489-E IPC) - Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Using As Genuine, Forged or Counterfeiting Currency / Bank Notes (Section 489B IPC)",Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Possession of forged/ Counterfeit currency (Sec 489C IPC),Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Making or Possessing Material for forged Currency/Notes (Section 489D IPC),Counterfeit Currency & Bank Notes (Section 489-A To 489-E IPC) (concluded) - Making or Using documents resembling Currency Notes(Section 489E IPC),Arson (Section 436 IPC),"Grievous Hurt (325,326,326A & 326 B IPC) - Grievous Hurt (325,326,326A & 326 B IPC) Total","Grievous Hurt (325,326,326A & 326 B IPC) - Grievous Hurt(Sec 325,326 IPC)","Grievous Hurt (325,326,326A & 326 B IPC) - Acid Attack (Section 326A IPC)","Grievous Hurt (325,326,326A & 326 B IPC) - Attempt to Acid Attack (Section 326B IPC)",Dowry Deaths (Section 304-B IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Assault On Women With Intent To Outrage Her Modesty (Section 354 IPC) (Total),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Sexual Harassment (Section 354A IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Assault Or Use of Criminal Force To Women With Intent To Disrobe (Section 354B IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Voyeurism (Section 354C IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Stalking (Section 354D IPC),Assault On Women With Intent to Outrage Her Modesty (Section 354 IPC) - Other,Insult to Modesty of Women (Section 509 IPC) - Insult to Modesty of Women (Total),Insult to Modesty of Women (Section 509 IPC) - At Office Premises,Insult to Modesty of Women (Section 509 IPC) - Other Places Related To Work,Insult to Modesty of Women (Section 509 IPC) - In Public Transport System,Insult to Modesty of Women (Section 509 IPC) - Places Other Than (Previous Columns),Cruelty By Husband Or His Relatives (Section 498-A IPC),Importation of Girls from Foreign Country (Section 366-B IPC),Causing Death By Negligence - (Section 304-A IPC) - Causing Death By Negligence (Section 304-A IPC),Causing Death By Negligence - (Section 304-A IPC) - Deaths Due To Rash/Negligent Driving,Causing Death By Negligence - (Section 304-A IPC) - Deaths Due To Other Causes,"Offences Against State - (Section 121, 121A, 122, 123, 124-A IPC) - Offences Against State (Section 121, 121A, 122, 123, 124-A IPC)","Offences Against State - (Section 121, 121A, 122, 123, 124-A IPC) - Sedition (Section 124A IPC)","Offences Against State - (Section 121, 121A, 122, 123, 124-A IPC) - Others (Section 121, 121A, 122 & 123 IPC)",Offences Promoting Enmity Between Different Groups (Section 153A & 153B IPC) - Offences Promoting Enmity Between Different Groups (Section 153A & 153B IPC),"Offences Promoting Enmity Between Different Groups (Section 153A & 153B IPC) - Promoting Enmity Between Different Groups On Ground of Religion, Race, Place Of Birth, Etc (Section 153A IPC)","Offences Promoting Enmity Between Different Groups (Section 153A & 153B IPC) - Imputation, Assertions Prejudicial To National Integration (Section 153B IPC)",Extortion (Section 384 IPC),Disclosure of Identity Of Victims (Section 228 A IPC),Causing injuries under Rash Driving/Road Rage (Under Section 279 IPC) (Read With Other Sections Of IPC Also),Human Trafficking (Section 370 & 370A IPC),Unnatural Offences (Section 377 IPC),Other IPC Crimes,Total Cognizable IPC Crimes (Excluding Columns of Sub- Crime Heads)
1,State,Andhra Pradesh,25,21,2,0,47,0,0,0,47,4,43,4,14,6,0,0,4,4,5,0,5,0,14,168,102,66,399,89,310,0,13,0,0,0,1,1,0,2,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,7,10,10,0,0,0,49,11,5,1,8,24,15,0,0,0,15,1,0,17,17,0,0,0,0,0,0,0,3,0,34,0,1,150,1002
2,State,Arunachal Pradesh,1,2,0,0,3,0,0,0,3,0,3,0,2,1,0,0,0,1,0,0,0,0,4,9,9,0,9,3,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,17,62
3,State,Assam,21,12,0,0,33,0,0,0,33,0,33,11,56,0,0,1,34,21,4,0,4,0,12,76,64,12,159,4,155,12,24,0,0,0,0,0,0,0,0,0,24,1,2,1,2,0,0,2,0,2,0,0,0,6,38,38,0,0,0,14,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,85,580
4,State,Bihar,48,123,0,0,46,0,0,0,46,0,46,7,298,4,5,0,276,13,20,0,20,0,84,32,29,3,185,97,88,0,14,0,0,0,0,0,0,8,2,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,163,2,1,0,0,0,1,12,0,0,0,12,1,0,2,2,0,0,0,0,0,0,0,1,0,26,0,2,447,1562
5,State,Chhattisgarh,43,28,0,0,134,0,0,0,134,6,128,3,230,109,0,1,102,18,3,0,3,0,23,210,138,72,179,55,124,2,39,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,62,62,0,0,1,105,24,6,2,8,65,1,0,0,0,1,0,0,19,17,2,0,0,0,0,0,0,2,0,95,0,5,601,1788
6,State,Goa,1,0,0,0,4,0,0,0,4,1,3,0,0,0,0,0,0,0,1,0,1,0,0,4,3,1,9,4,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,27
7,State,Gujarat,61,42,0,0,15,0,0,0,15,1,14,0,48,14,0,1,31,2,18,0,18,2,42,106,84,22,362,227,135,15,86,3,1,1,7,5,2,1,2,0,71,5,3,3,0,0,0,0,0,0,0,0,0,1,91,91,0,0,0,28,20,0,0,2,6,1,0,0,0,1,7,0,18,18,0,0,0,0,0,0,0,2,0,87,0,1,312,1356
8,State,Haryana,33,53,1,0,28,0,0,0,28,3,25,3,34,2,0,2,12,18,7,0,7,5,42,102,82,20,169,108,61,0,41,5,0,0,3,0,3,0,0,0,33,6,6,0,0,0,0,0,0,0,0,0,0,1,55,55,0,0,0,42,17,6,0,7,12,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,2,0,20,1,11,346,1012
9,State,Himachal Pradesh,2,1,0,0,12,0,0,0,12,0,12,0,3,2,0,0,1,0,0,0,0,0,0,27,13,14,13,4,9,0,27,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,1,0,1,0,0,0,3,10,10,0,0,0,11,3,0,0,4,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,30,0,2,39,186
10,State,Jammu & Kashmir,1,13,1,0,9,0,0,0,9,0,9,1,11,5,0,0,3,3,0,0,0,0,1,17,12,5,13,3,10,0,27,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,3,60,176
11,State,Jharkhand,2,4,0,0,3,0,0,0,3,0,3,2,7,1,0,0,6,0,0,0,0,1,1,10,4,6,40,7,33,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,22,112
12,State,Karnataka,25,33,0,0,14,0,0,0,14,0,14,1,10,5,0,0,3,2,12,0,12,2,18,31,24,7,75,39,36,0,42,11,0,0,0,0,0,0,0,0,31,0,2,0,1,0,0,1,1,0,0,0,0,6,5,5,0,0,0,8,1,0,0,1,6,1,0,0,0,1,0,0,15,15,0,0,0,0,2,2,0,0,0,41,0,0,54,398
13,State,Kerala,6,6,1,22,67,0,0,0,67,1,66,5,12,3,0,0,6,3,5,0,5,0,5,81,49,32,247,164,83,0,63,0,0,5,0,0,0,0,14,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,15,6,0,0,1,8,1,0,0,0,1,0,0,11,11,0,0,0,0,0,0,0,0,0,500,0,10,111,1177
14,State,Madhya Pradesh,87,118,5,2,282,0,0,0,282,14,268,0,299,122,0,1,40,136,9,0,9,2,76,270,205,65,458,169,289,0,71,0,0,1,1,1,0,1,0,0,68,1,8,1,1,0,0,1,1,0,0,0,0,4,143,143,0,0,5,364,100,5,2,18,239,16,0,0,0,16,24,0,58,51,7,0,0,0,0,0,0,1,0,233,0,16,3766,6320
15,State,Maharashtra,128,188,3,0,247,0,0,0,247,10,237,1,147,79,0,2,50,16,61,0,61,18,336,487,376,111,1279,400,879,45,423,4,0,4,6,5,1,1,0,0,408,4,14,0,1,0,0,1,0,1,0,0,0,12,351,351,0,0,6,347,151,18,7,50,121,15,0,1,1,13,20,0,90,83,7,0,0,0,0,0,0,16,0,184,0,32,1027,5482
16,State,Manipur,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13
17,State,Meghalaya,1,8,0,0,8,0,0,0,8,0,8,0,6,1,0,1,1,3,0,0,0,0,0,19,13,6,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,96
