S. No. (Col. 1),City (Col. 2),Cities (Col. 3),"Arms Act, 1959 - I (Col. 4)","Arms Act, 1959 - V (Col. 5)","Arms Act, 1959 - R (Col. 6)",NDPS Act - I (Col. 7),NDPS Act - V (Col. 8),NDPS Act - R (Col. 9),Gambling Act - I (Col. 10),Gambling Act - V (Col. 11),Gambling Act - R (Col. 12),Excise Act - I (Col. 13),Excise Act - V (Col. 14),Excise Act - R (Col. 15),Prohibition Act - I (Col. 16),Prohibition Act - V (Col. 17),Prohibition Act - R (Col. 18),Explosives and Explosive Substances Act - I (Col. 19),Explosives and Explosive Substances Act - V (Col. 20),Explosives and Explosive Substances Act - R (Col. 21),Immoral Traffic (Prevention) Act - Immoral Traffic (Prevention) Act (Total) - I (Col. 22),Immoral Traffic (Prevention) Act - Immoral Traffic (Prevention) Act (Total) - V (Col. 23),Immoral Traffic (Prevention) Act - Immoral Traffic (Prevention) Act (Total) - R (Col. 24),Immoral Traffic (Prevention) Act - Under Section 5 - I (Col. 25),Immoral Traffic (Prevention) Act - Under Section 5 - V (Col. 26),Immoral Traffic (Prevention) Act - Under Section 5 - R (Col. 27),Immoral Traffic (Prevention) Act - Under Section 6 - I (Col. 28),Immoral Traffic (Prevention) Act - Under Section 6 - V (Col. 29),Immoral Traffic (Prevention) Act - Under Section 6 - R (Col. 30),Immoral Traffic (Prevention) Act - Under Section 7 - I (Col. 31),Immoral Traffic (Prevention) Act - Under Section 7 - V (Col. 32),Immoral Traffic (Prevention) Act - Under Section 7 - R (Col. 33),Immoral Traffic (Prevention) Act - Under Section 8 - I (Col. 34),Immoral Traffic (Prevention) Act - Under Section 8 - V (Col. 35),Immoral Traffic (Prevention) Act - Under Section 8 - R (Col. 36),Immoral Traffic (Prevention) Act - Others - I (Col. 37),Immoral Traffic (Prevention) Act - Others - V (Col. 38),Immoral Traffic (Prevention) Act - Others - R (Col. 39),Indian Railways Act - I (Col. 40),Indian Railways Act - V (Col. 41),Indian Railways Act - R (Col. 42),Registration of Foreigners Act - I (Col. 43),Registration of Foreigners Act - V (Col. 44),Registration of Foreigners Act - R (Col. 45),Protection of Civil Rights Act -Protection of Civil Rights Act (Total) - I (Col. 46),Protection of Civil Rights Act -Protection of Civil Rights Act (Total) - V (Col. 47),Protection of Civil Rights Act -Protection of Civil Rights Act (Total) - R (Col. 48),Protection of Civil Rights Act -For Crimes Committed Against SCs - I (Col. 49),Protection of Civil Rights Act -For Crimes Committed Against SCs - V (Col. 50),Protection of Civil Rights Act -For Crimes Committed Against SCs - R (Col. 51),Protection of Civil Rights Act -For Crimes Committed Against STs - I (Col. 52),Protection of Civil Rights Act -For Crimes Committed Against STs - V (Col. 53),Protection of Civil Rights Act -For Crimes Committed Against STs - R (Col. 54),Protection of Civil Rights Act -For Crimes Committed Against Others - I (Col. 55),Protection of Civil Rights Act -For Crimes Committed Against Others - V (Col. 56),Protection of Civil Rights Act -For Crimes Committed Against Others - R (Col. 57),Passport Act - I (Col. 58),Passport Act - V (Col. 59),Passport Act - R (Col. 60),Essential Commodities Act - I (Col. 61),Essential Commodities Act - V (Col. 62),Essential Commodities Act - R (Col. 63),"Antiquities & Art Treasures Act, 1972 - I (Col. 64)","Antiquities & Art Treasures Act, 1972 - V (Col. 65)","Antiquities & Art Treasures Act, 1972 - R (Col. 66)",Dowry Prohibition Act* - I (Col. 67),Dowry Prohibition Act* - V (Col. 68),Dowry Prohibition Act* - R (Col. 69),Indecent Representation of Women (Prohibition) Act* - I (Col. 70),Indecent Representation of Women (Prohibition) Act* - V (Col. 71),Indecent Representation of Women (Prohibition) Act* - R (Col. 72),"Copy Right Act, 1957 - I (Col. 73)","Copy Right Act, 1957 - V (Col. 74)","Copy Right Act, 1957 - R (Col. 75)",Protection of Children from Sexual Offences Act - I (Col. 76),Protection of Children from Sexual Offences Act - V (Col. 77),Protection of Children from Sexual Offences Act - R (Col. 78),SC/ST (Prevention of Atrocities) Act # - SC/ST (Prevention of Atrocities) Act (Total) - I (Col. 79),SC/ST (Prevention of Atrocities) Act # - SC/ST (Prevention of Atrocities) Act (Total) - V (Col. 80),SC/ST (Prevention of Atrocities) Act # - SC/ST (Prevention of Atrocities) Act (Total) - R (Col. 81),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against SCs - I (Col. 82),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against SCs - V (Col. 83),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against SCs - R (Col. 84),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against STs - I (Col. 85),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against STs - V (Col. 86),SC/ST (Prevention of Atrocities) Act # - For Crimes Committed Against STs - R (Col. 87),Forest Act - I (Col. 88),Forest Act - V (Col. 89),Forest Act - R (Col. 90),Prohibition of Child Marriage Act $ - I (Col. 91),Prohibition of Child Marriage Act $ - V (Col. 92),Prohibition of Child Marriage Act $ - R (Col. 93),Protection of Women From Domestic Violence Act* - I (Col. 94),Protection of Women From Domestic Violence Act* - V (Col. 95),Protection of Women From Domestic Violence Act* - R (Col. 96),Information Technology Act - I (Col. 97),Information Technology Act - V (Col. 98),Information Technology Act - R (Col. 99),Official Secrets Act - I (Col. 100),Official Secrets Act - V (Col. 101),Official Secrets Act - R (Col. 102),Electricity Act - I (Col. 103),Electricity Act - V (Col. 104),Electricity Act - R (Col. 105),Wildlife Protection Act - I (Col. 106),Wildlife Protection Act - V (Col. 107),Wildlife Protection Act - R (Col. 108),Bonded Labour System (Abolition) Act - Bonded Labour System (Abolition) Act (Total) - I (Col. 109),Bonded Labour System (Abolition) Act - Bonded Labour System (Abolition) Act (Total) - V (Col. 110),Bonded Labour System (Abolition) Act - Bonded Labour System (Abolition) Act (Total) - R (Col. 111),Bonded Labour System (Abolition) Act - Against SC - I (Col. 112),Bonded Labour System (Abolition) Act - Against SC - V (Col. 113),Bonded Labour System (Abolition) Act - Against SC - R (Col. 114),Bonded Labour System (Abolition) Act - Against ST - I (Col. 115),Bonded Labour System (Abolition) Act - Against ST - V (Col. 116),Bonded Labour System (Abolition) Act - Against ST - R (Col. 117),Bonded Labour System (Abolition) Act - Against Others - I (Col. 118),Bonded Labour System (Abolition) Act - Against Others - V (Col. 119),Bonded Labour System (Abolition) Act - Against Others - R (Col. 120),Environmental (Protection) Act - I (Col. 121),Environmental (Protection) Act - V (Col. 122),Environmental (Protection) Act - R (Col. 123),"Air (Prevention & Control of Pollution) Act, 1981 - I (Col. 124)","Air (Prevention & Control of Pollution) Act, 1981 - V (Col. 125)","Air (Prevention & Control of Pollution) Act, 1981 - R (Col. 126)","Water (Prevention & Control of Pollution) Act, 1974 - I (Col. 127)","Water (Prevention & Control of Pollution) Act, 1974 - V (Col. 128)","Water (Prevention & Control of Pollution) Act, 1974 - R (Col. 129)",National Security Act - I (Col. 130),National Security Act - V (Col. 131),National Security Act - R (Col. 132),Unlawful Activities (Prevention) Act - I (Col. 133),Unlawful Activities (Prevention) Act - V (Col. 134),Unlawful Activities (Prevention) Act - R (Col. 135),Young Persons (Harmful Publications) Act - I (Col. 136),Young Persons (Harmful Publications) Act - V (Col. 137),Young Persons (Harmful Publications) Act - R (Col. 138),Railway Property (Unlawful Possession) Act - I (Col. 139),Railway Property (Unlawful Possession) Act - V (Col. 140),Railway Property (Unlawful Possession) Act - R (Col. 141),Prevention of Damage To Public Property Act - I (Col. 142),Prevention of Damage To Public Property Act - V (Col. 143),Prevention of Damage To Public Property Act - R (Col. 144),Transplantation of Human Organs Act - I (Col. 145),Transplantation of Human Organs Act - V (Col. 146),Transplantation of Human Organs Act - R (Col. 147),Trade Marks Act - I (Col. 148),Trade Marks Act - V (Col. 149),Trade Marks Act - R (Col. 150),Prevention of Insults To National Honour Act - I (Col. 151),Prevention of Insults To National Honour Act - V (Col. 152),Prevention of Insults To National Honour Act - R (Col. 153),"State Emblem of India (Prohibition of Improper Use) Act, 2005 - I (Col. 154)","State Emblem of India (Prohibition of Improper Use) Act, 2005 - V (Col. 155)","State Emblem of India (Prohibition of Improper Use) Act, 2005 - R (Col. 156)",Lotteries (Regulation) Act - I (Col. 157),Lotteries (Regulation) Act - V (Col. 158),Lotteries (Regulation) Act - R (Col. 159),"Citizenship Act, 1955 - I (Col. 160)","Citizenship Act, 1955 - V (Col. 161)","Citizenship Act, 1955 - R (Col. 162)",Foreigners Act - I (Col. 163),Foreigners Act - V (Col. 164),Foreigners Act - R (Col. 165),Place of Worship (Special Provisions) Act - I (Col. 166),Place of Worship (Special Provisions) Act - V (Col. 167),Place of Worship (Special Provisions) Act - R (Col. 168),Religious Institution (Prevention of Misuse) Act - I (Col. 169),Religious Institution (Prevention of Misuse) Act - V (Col. 170),Religious Institution (Prevention of Misuse) Act - R (Col. 171),Representation of the People Act - I (Col. 172),Representation of the People Act - V (Col. 173),Representation of the People Act - R (Col. 174),Emigration Act - I (Col. 175),Emigration Act - V (Col. 176),Emigration Act - R (Col. 177),Juvenile Justice (Care And Protection of Children) Act $ - I (Col. 178),Juvenile Justice (Care And Protection of Children) Act $ - V (Col. 179),Juvenile Justice (Care And Protection of Children) Act $ - R (Col. 180),"Infant Milk Substitutes, Feeding Bottles And Infant Foods (Regulation of Production, Supply And Distribution) Amendment Act - I (Col. 181)","Infant Milk Substitutes, Feeding Bottles And Infant Foods (Regulation of Production, Supply And Distribution) Amendment Act - V (Col. 182)","Infant Milk Substitutes, Feeding Bottles And Infant Foods (Regulation of Production, Supply And Distribution) Amendment Act - R (Col. 183)","Anti Hijacking Act, 1982 - I (Col. 184)","Anti Hijacking Act, 1982 - V (Col. 185)","Anti Hijacking Act, 1982 - R (Col. 186)","Atomic Energy Act, 1962 - I (Col. 187)","Atomic Energy Act, 1962 - V (Col. 188)","Atomic Energy Act, 1962 - R (Col. 189)",Weapons of Mass Destruction And Their Delivery Systems (Prohibition Of Unlawful Activities) Act - I (Col. 190),Weapons of Mass Destruction And Their Delivery Systems (Prohibition Of Unlawful Activities) Act - V (Col. 191),Weapons of Mass Destruction And Their Delivery Systems (Prohibition Of Unlawful Activities) Act - R (Col. 192),Safety of Civil Aviation Act - I (Col. 193),Safety of Civil Aviation Act - V (Col. 194),Safety of Civil Aviation Act - R (Col. 195),Safety of Maritime Navigation And Fixed Platforms On Continental Shelf Act - I (Col. 196),Safety of Maritime Navigation And Fixed Platforms On Continental Shelf Act - V (Col. 197),Safety of Maritime Navigation And Fixed Platforms On Continental Shelf Act - R (Col. 198),Manual Scavengers And Construction of Dry Latrines (Prohibition) Act - I (Col. 199),Manual Scavengers And Construction of Dry Latrines (Prohibition) Act - V (Col. 200),Manual Scavengers And Construction of Dry Latrines (Prohibition) Act - R (Col. 201),Pre-Natal Diagnostic Techniques (Regulation And Prevention of Misuse) Act - I (Col. 202),Pre-Natal Diagnostic Techniques (Regulation And Prevention of Misuse) Act - V (Col. 203),Pre-Natal Diagnostic Techniques (Regulation And Prevention of Misuse) Act - R (Col. 204),"The Maritime Zones of India (Regulation of Fishing by Foreign Vessels) Act, 1981 - I (Col. 205)","The Maritime Zones of India (Regulation of Fishing by Foreign Vessels) Act, 1981 - V (Col. 206)","The Maritime Zones of India (Regulation of Fishing by Foreign Vessels) Act, 1981 - R (Col. 207)",Other SLL Crimes - I (Col. 208),Other SLL Crimes - V (Col. 209),Other SLL Crimes - R (Col. 210),Total Cognizable Crimes Under SLL - I (Col. 211),Total Cognizable Crimes Under SLL - V (Col. 212),Total Cognizable Crimes Under SLL - R (Col. 213)
1,City,Agra,383,NA,21.9,57,NA,3.3,252,NA,14.4,261,NA,14.9,0,NA,0,7,NA,0.4,5,5,0.3,5,5,0.3,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,NA,0.3,0,NA,0,0,0,0,0,0,0,8,NA,0.5,52,52,3,0,0,0,0,0,0,0,0,0,4,NA,0.2,0,0,0,0,0,0,47,NA,2.7,0,NA,0,2182,NA,125,1,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,3,NA,0.2,6,NA,0.3,0,NA,0,0,NA,0,5,NA,0.3,0,0,0,36,NA,2.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2,NA,0.1,1,NA,0.1,6,NA,0.3,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,120922,NA,6925.7,124246,NA,7116
2,City,Ahmedabad,104,NA,1.6,6,NA,0.1,1322,NA,20.8,0,NA,0,13031,NA,205.1,58,NA,0.9,8,9,0.1,3,3,0,0,0,0,2,6,0,3,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,0,0,NA,0,0,0,0,0,0,0,40,NA,0.6,191,191,3,16,16,0.3,16,16,0.3,0,0,0,0,NA,0,2,2,0,1,1,0,27,NA,0.4,0,NA,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3,NA,0,0,0,0,5,NA,0.1,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,14,29,0.2,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,1,1,0,0,NA,0,2040,NA,32.1,16873,NA,265.6
3,City,Allahabad,180,NA,14.8,67,NA,5.5,127,NA,10.4,272,NA,22.4,0,NA,0,151,NA,12.4,4,8,0.3,4,8,0.3,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,0.2,0,NA,0,7,7,0.6,0,0,0,2,NA,0.2,0,0,0,0,0,0,0,0,0,0,0,0,11,NA,0.9,0,0,0,0,0,0,152,NA,12.5,0,NA,0,394,NA,32.4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0.1,18,NA,1.5,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,50025,NA,4110.5,51413,NA,4224.6
4,City,Amritsar,24,NA,2,535,NA,45.2,73,NA,6.2,696,NA,58.8,0,NA,0,1,NA,0.1,5,5,0.4,5,5,0.4,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,0.3,2,NA,0.2,0,NA,0,0,0,0,0,0,0,6,NA,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,20,NA,1.7,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,26,NA,2.2,1391,NA,117.5
5,City,Asansol,77,NA,6.2,6,NA,0.5,7,NA,0.6,111,NA,8.9,0,NA,0,2,NA,0.2,1,1,0.1,1,1,0.1,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,NA,0.5,0,NA,0,0,0,0,0,0,0,4,NA,0.3,18,22,1.4,1,1,0.1,1,1,0.1,0,0,0,0,NA,0,1,1,0.1,0,0,0,6,NA,0.5,0,NA,0,372,NA,29.9,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,11,NA,0.9,623,NA,50.1
6,City,Aurangabad,18,NA,1.5,1,NA,0.1,65,NA,5.5,0,NA,0,407,NA,34.2,0,NA,0,3,5,0.3,2,5,0.2,0,0,0,0,0,0,1,NA,0.1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,0.2,0,NA,0,0,0,0,0,0,0,3,NA,0.3,2,2,0.2,7,7,0.6,7,7,0.6,0,0,0,0,NA,0,2,2,0.2,0,0,0,31,NA,2.6,0,NA,0,4,NA,0.3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2,NA,0.2,0,0,0,0,NA,0,0,NA,0,0,NA,0,2,NA,0.2,0,NA,0,0,NA,0,0,NA,0,0,NA,0,7,NA,0.6,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,238,NA,20,794,NA,66.8
7,City,Bengaluru,32,NA,0.4,69,NA,0.8,422,NA,5,96,NA,1.1,0,NA,0,6,NA,0.1,236,333,2.8,154,254,1.8,0,0,0,31,56,0.4,33,NA,0.4,18,23,0.2,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,40,NA,0.5,28,NA,0.3,3,NA,0,714,714,8.4,0,0,0,155,NA,1.8,273,276,3.2,139,141,1.6,127,129,1.5,12,12,0.1,48,NA,0.6,1,1,0,0,0,0,1041,NA,12.2,0,NA,0,0,NA,0,20,NA,0.2,4,71,0,0,0,0,0,0,0,4,71,0,1,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0,0,NA,0,0,NA,0,32,NA,0.4,0,0,0,1,NA,0,2,NA,0,0,NA,0,0,NA,0,0,NA,0,25,NA,0.3,0,NA,0,0,NA,0,32,NA,0.4,0,NA,0,29,58,0.3,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,601,NA,7.1,4051,NA,47.7
8,City,Bhopal,934,NA,49.6,16,NA,0.8,1369,NA,72.7,2498,NA,132.7,0,NA,0,2,NA,0.1,4,4,0.2,0,0,0,0,0,0,0,0,0,0,NA,0,4,4,0.2,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0.1,12,NA,0.6,0,NA,0,0,0,0,0,0,0,14,NA,0.7,103,103,5.5,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,14,NA,0.7,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,25,NA,1.3,4992,NA,265.1
9,City,Chandigarh City,10,NA,1,168,NA,16.4,438,NA,42.7,1059,NA,103.2,0,NA,0,0,NA,0,4,0,0.4,0,0,0,0,0,0,0,0,0,4,NA,0.4,0,0,0,0,NA,0,1,NA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,13,NA,1.3,0,NA,0,0,0,0,0,0,0,9,NA,0.9,1,1,0.1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,17,NA,1.7,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,15,20,1.5,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,64,NA,6.2,1799,NA,175.3
10,City,Chennai,5,NA,0.1,121,NA,1.4,225,NA,2.6,0,NA,0,8789,NA,101.1,9,NA,0.1,201,274,2.3,184,255,2.1,2,2,0,15,17,0.2,0,NA,0,0,0,0,0,NA,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,67,NA,0.8,0,NA,0,0,NA,0,3,3,0,0,0,0,421,NA,4.8,137,142,1.6,6,6,0.1,6,6,0.1,0,0,0,2,NA,0,0,0,0,2,2,0,29,NA,0.3,2,NA,0,3,NA,0,0,NA,0,3,73,0,0,0,0,1,10,0,2,63,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,33,NA,0.4,0,0,0,6,NA,0.1,1,NA,0,0,NA,0,262,NA,3,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,3,NA,0,73386,NA,843.9,83720,NA,962.7
11,City,Coimbatore,0,NA,0,103,NA,4.8,305,NA,14.2,0,NA,0,2679,NA,124.5,2,NA,0.1,37,45,1.7,15,20,0.7,8,9,0.4,8,10,0.4,1,NA,0,5,6,0.2,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,1,1,0,133,NA,6.2,27,27,1.3,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,9,NA,0.4,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1,NA,0,0,NA,0,0,NA,0,28,NA,1.3,0,0,0,0,NA,0,0,NA,0,1,NA,0,334,NA,15.5,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,2408,NA,111.9,6069,NA,282.1
