Category,State/UT (Col.2),Estimated Mid-Year Children Population# (in Lakhs) (Col.3),Murder - I (Col.4),Murder - V (Col.5),Murder - R (Col.6),Infanticide - I (Col.7),Infanticide - V (Col.8),Infanticide - R (Col.9),Rape - I (Col.10),Rape - V (Col.11),Rape - R (Col.12),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Total - I (Col.13),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Total - V (Col.14),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Total - R (Col.15),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Sexual Harassment - I (Col.16),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Sexual Harassment - V (Col.17),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Sexual Harassment - R (Col.18),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Assault or Use of Criminal Force to Women (Girls Children) with Intent to Disrobe - I (Col.19),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Assault or Use of Criminal Force to Women (Girls Children) with Intent to Disrobe - V (Col.20),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Assault or Use of Criminal Force to Women (Girls Children) with Intent to Disrobe - R (Col.21),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Voyeurism - I (Col.22),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Voyeurism - V (Col.23),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Voyeurism - R (Col.24),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Stalking - I (Col.25),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Stalking - V (Col.26),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Stalking - R (Col.27),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Others - I (Col.28),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Others - V (Col.29),Assault on Women (Girl Child) With Intent to Outrage Her Modesty - Others - R (Col.30),Insult to Modesty of Women (Girls Children) - I (Col.31),Insult to Modesty of Women (Girls Children) - V (Col.32),Insult to Modesty of Women (Girls Children) - R (Col.33),"Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction (Total) - I (Col.34)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction (Total) - V (Col.35)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction (Total) - R (Col.36)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction (Section 363 IPC) - I (Col.37)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction (Section 363 IPC) - V (Col.38)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction (Section 363 IPC) - R (Col.39)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction in order to Murder - I (Col.40)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction in order to Murder - V (Col.41)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction in order to Murder - R (Col.42)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping for Ransom - I (Col.43)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping for Ransom - V (Col.44)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping for Ransom - R (Col.45)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction of Women to Compel Her Marriage - I (Col.46)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction of Women to Compel Her Marriage - V (Col.47)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Kidnapping & Abduction of Women to Compel Her Marriage - R (Col.48)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Others - I (Col.49)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Others - V (Col.50)","Kidnapping & Abduction (Section 363,364,364A, 366 IPC) - Others - R (Col.51)",Foeticide - I (Col.52),Foeticide - V (Col.53),Foeticide - R (Col.54),Abetment of Suicide of Child - I (Col.55),Abetment of Suicide of Child - V (Col.56),Abetment of Suicide of Child - R (Col.57),Exposure and Abandonment - I (Col.58),Exposure and Abandonment - V (Col.59),Exposure and Abandonment - R (Col.60),Procuration of Minor Girls - I (Col.61),Procuration of Minor Girls - V (Col.62),Procuration of Minor Girls - R (Col.63),Importation of Girls from Foreign Country - I (Col.64),Importation of Girls from Foreign Country - V (Col.65),Importation of Girls from Foreign Country - R (Col.66),Buying of Minors For Prostitution - I (Col.67),Buying of Minors For Prostitution - V (Col.68),Buying of Minors For Prostitution - R (Col.69),Selling of Minors For Prostitution - I (Col.70),Selling of Minors For Prostitution - V (Col.71),Selling of Minors For Prostitution - R (Col.72),Prohibition of Child Marriage Act - I (Col.73),Prohibition of Child Marriage Act - V (Col.74),Prohibition of Child Marriage Act - R (Col.75),Transplantation of Human Organs Act - I (Col.76),Transplantation of Human Organs Act - V (Col.77),Transplantation of Human Organs Act - R (Col.78),"Child Labour (Prohibition and Regulation) Act, 1986 - Child Labour (P) Act (Total) - I (Col.79)","Child Labour (Prohibition and Regulation) Act, 1986 - Child Labour (P) Act (Total) - V (Col.80)","Child Labour (Prohibition and Regulation) Act, 1986 - Child Labour (P) Act (Total) - R (Col.81)","Child Labour (Prohibition and Regulation) Act, 1986 - Offences committed Against Migrant (Total) - I (Col.82)","Child Labour (Prohibition and Regulation) Act, 1986 - Offences committed Against Migrant (Total) - V (Col.83)","Child Labour (Prohibition and Regulation) Act, 1986 - Offences committed Against Migrant (Total) - R (Col.84)","Child Labour (Prohibition & Regulation) Act, 1986 - Against SC Migrants - I (Col.85)","Child Labour (Prohibition & Regulation) Act, 1986 - Against SC Migrants - V (Col.86)","Child Labour (Prohibition & Regulation) Act, 1986 - Against SC Migrants - R (Col.87)","Child Labour (Prohibition & Regulation) Act, 1986 - Against ST Migrants - I (Col.88)","Child Labour (Prohibition & Regulation) Act, 1986 - Against ST Migrants - V (Col.89)","Child Labour (Prohibition & Regulation) Act, 1986 - Against ST Migrants - R (Col.90)","Child Labour (Prohibition & Regulation) Act, 1986 - Against Other Migrants - I (Col.91)","Child Labour (Prohibition & Regulation) Act, 1986 - Against Other Migrants - V (Col.92)","Child Labour (Prohibition & Regulation) Act, 1986 - Against Other Migrants - R (Col.93)","Child Labour (Prohibition & Regulation) Act, 1986 - Offences committed Against Locals - I (Col.94)","Child Labour (Prohibition & Regulation) Act, 1986 - Offences committed Against Locals - V (Col.95)","Child Labour (Prohibition & Regulation) Act, 1986 - Offences committed Against Locals - R (Col.96)","Child Labour (Prohibition & Regulation) Act, 1986 - Against SC - I (Col.97)","Child Labour (Prohibition & Regulation) Act, 1986 - Against SC - V (Col.98)","Child Labour (Prohibition & Regulation) Act, 1986 - Against SC - R (Col.99)","Child Labour (Prohibition & Regulation) Act, 1986 - Against ST - I (Col.100)","Child Labour (Prohibition & Regulation) Act, 1986 - Against ST - V (Col.101)","Child Labour (Prohibition & Regulation) Act, 1986 - Against ST - R (Col.102)","Child Labour (Prohibition & Regulation) Act, 1986 - Against Others - I (Col.103)","Child Labour (Prohibition & Regulation) Act, 1986 - Against Others - V (Col.104)","Child Labour (Prohibition & Regulation) Act, 1986 - Against Others - R (Col.105)","Immoral Traffic (Prevention) Act, 1956 - Immoral Traffic (Prevention) Act (Total) - I (Col.106)","Immoral Traffic (Prevention) Act, 1956 - Immoral Traffic (Prevention) Act (Total) - V (Col.107)","Immoral Traffic (Prevention) Act, 1956 - Immoral Traffic (Prevention) Act (Total) - R (Col.108)","Immoral Traffic (Prevention) Act, 1956 - Under Section 5 - I (Col.109)","Immoral Traffic (Prevention) Act, 1956 - Under Section 5 - V (Col.110)","Immoral Traffic (Prevention) Act, 1956 - Under Section 5 - R (Col.111)","Immoral Traffic (Prevention) Act, 1956 - Under Section 6 - I (Col.112)","Immoral Traffic (Prevention) Act, 1956 - Under Section 6 - V (Col.113)","Immoral Traffic (Prevention) Act, 1956 - Under Section 6 - R (Col.114)","Immoral Traffic (Prevention) Act, 1956 - Under Section 7 - I (Col.115)","Immoral Traffic (Prevention) Act, 1956 - Under Section 7 - V (Col.116)","Immoral Traffic (Prevention) Act, 1956 - Under Section 7 - R (Col.117)","Immoral Traffic (Prevention) Act, 1956 - Under Section 8 - I (Col.118)","Immoral Traffic (Prevention) Act, 1956 - Under Section 8 - V (Col.119)","Immoral Traffic (Prevention) Act, 1956 - Under Section 8 - R (Col.120)","Immoral Traffic (Prevention) Act, 1956 - Others - I (Col.121)","Immoral Traffic (Prevention) Act, 1956 - Others - V (Col.122)","Immoral Traffic (Prevention) Act, 1956 - Others - R (Col.123)",Juveniles Justice (Care and Protection of Children) Act - I (Col.124),Juveniles Justice (Care and Protection of Children) Act - V (Col.125),Juveniles Justice (Care and Protection of Children) Act - R (Col.126),Protection of Children from Sexual Offences Act - Protection of Children from Sexual Offences Act (Total) - I (Col.127),Protection of Children from Sexual Offences Act - Protection of Children from Sexual Offences Act (Total) - V (Col.128),Protection of Children from Sexual Offences Act - Protection of Children from Sexual Offences Act (Total) - R (Col.129),Protection of Children from Sexual Offences Act - Under Section 4 - I (Col.130),Protection of Children from Sexual Offences Act - Under Section 4 - V (Col.131),Protection of Children from Sexual Offences Act - Under Section 4 - R (Col.132),"Protection of Children from Sexual Offences Act, 2012 - Under Section 6 - I (Col.133)","Protection of Children from Sexual Offences Act, 2012 - Under Section 6 - V (Col.134)","Protection of Children from Sexual Offences Act, 2012 - Under Section 6 - R (Col.135)","Protection of Children from Sexual Offences Act, 2012 - Under Section 8 - I (Col.136)","Protection of Children from Sexual Offences Act, 2012 - Under Section 8 - V (Col.137)","Protection of Children from Sexual Offences Act, 2012 - Under Section 8 - R (Col.138)","Protection of Children from Sexual Offences Act, 2012 - Under Section 10 - I (Col.139)","Protection of Children from Sexual Offences Act, 2012 - Under Section 10 - V (Col.140)","Protection of Children from Sexual Offences Act, 2012 - Under Section 10 - R (Col.141)","Protection of Children from Sexual Offences Act, 2012 - Under Section 14 & 15 - I (Col.142)","Protection of Children from Sexual Offences Act, 2012 - Under Section 14 & 15 - V (Col.143)","Protection of Children from Sexual Offences Act, 2012 - Under Section 14 & 15 - R (Col.144)","Protection of Children from Sexual Offences Act, 2012 - Others - I (Col.145)","Protection of Children from Sexual Offences Act, 2012 - Others - V (Col.146)","Protection of Children from Sexual Offences Act, 2012 - Others - R (Col.147)",Attempt to Commit Murder - I (Col.148),Attempt to Commit Murder - V (Col.149),Attempt to Commit Murder - R (Col.150),Unnatural Offences (Section 377 IPC) - I (Col.151),Unnatural Offences (Section 377 IPC) - V (Col.152),Unnatural Offences (Section 377 IPC) - R (Col.153),Human Trafficking - I (Col.154),Human Trafficking - V (Col.155),Human Trafficking - R (Col.156),Other Crimes Committed Against Children - I (Col.157),Other Crimes Committed Against Children - V (Col.158),Other Crimes Committed Against Children - R (Col.159),Total Crimes Against Children - I (Col.160),Total Crimes Against Children - V (Col.161),Total Crimes Against Children - R (Col.162)
State , Andhra Pradesh,156.7,44,58,0.3,4,4,0,489,491,3.1,274,274,1.7,68,68,0.4,40,40,0.3,4,4,0,46,46,0.3,116,116,0.7,54,54,0.3,497,526,3.2,223,231,1.4,2,2,0,5,5,0,196,214,1.3,71,74,0.5,0,0,0,1,1,0,27,27,0.2,33,33,0.2,0,0,0,0,0,0,0,0,0,15,15,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,6,0,0,0,0,0,0,0,0,NA,0,1,1,0,5,5,0,237,237,1.5,80,80,0.5,52,52,0.3,15,15,0.1,5,5,0,11,11,0.1,74,74,0.5,4,4,0,5,5,0,1,1,0,298,305,1.9,1992,2047,12.7
State , Arunachal Pradesh,4.7,6,6,1.3,0,0,0,34,34,7.3,8,8,1.7,1,1,0.2,0,0,0,0,0,0,1,1,0.2,6,6,1.3,0,0,0,120,140,25.6,74,86,15.8,0,0,0,4,6,0.9,12,12,2.6,30,36,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,12,12,2.6,10,10,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4,0,0,0,0,0,0,1,2,0.2,0,0,0,181,202,38.7
State , Assam,118.9,16,16,0.1,1,1,0,43,43,0.4,45,45,0.4,10,10,0.1,5,5,0,0,0,0,0,0,0,30,30,0.3,0,0,0,383,383,3.2,58,58,0.5,0,0,0,4,4,0,189,189,1.6,132,132,1.1,0,0,0,0,0,0,0,0,0,1303,1303,11,0,0,0,0,0,0,0,0,0,14,14,0.1,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,1,1,0,5,18,0,2,15,0,3,3,0,0,0,0,0,NA,0,0,0,0,83,83,0.7,731,731,6.1,397,397,3.3,145,145,1.2,120,120,1,21,21,0.2,0,0,0,48,48,0.4,66,67,0.6,1,1,0,9,9,0.1,131,137,1.1,2835,2855,23.8
State , Bihar,447.8,97,97,0.2,0,0,0,116,116,0.3,11,11,0,5,5,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1231,1231,2.7,193,193,0.4,35,35,0.1,3,3,0,985,985,2.2,15,15,0,0,0,0,0,0,0,0,0,0,305,305,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,60,60,0.1,37,37,0.1,5,5,0,8,8,0,0,0,0,0,0,0,10,10,0,7,7,0,7,7,0,27,120,0.1,55,55,0.1,1917,2010,4.3
State , Chhattisgarh,100.5,66,70,0.7,4,5,0,317,317,3.2,173,178,1.7,51,56,0.5,5,5,0,0,0,0,13,13,0.1,104,104,1,2,2,0,1846,1890,18.4,1277,1313,12.7,0,0,0,6,6,0.1,215,220,2.1,348,351,3.5,11,11,0.1,8,8,0.1,21,21,0.2,2,2,0,0,0,0,0,0,0,2,2,0,6,6,0.1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,1164,1169,11.6,548,548,5.5,149,149,1.5,261,262,2.6,43,43,0.4,26,26,0.3,137,141,1.4,14,14,0.1,14,14,0.1,12,30,0.1,804,825,8,4469,4567,44.5
State , Goa,5.2,3,4,0.6,0,0,0,50,51,9.6,28,30,5.4,9,11,1.7,1,1,0.2,0,0,0,5,5,1,13,13,2.5,1,1,0.2,102,108,19.6,101,107,19.4,0,0,0,0,0,0,0,0,0,1,1,0.2,0,0,0,0,0,0,6,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4,1,1,0.2,49,53,9.4,242,256,46.5
State , Gujarat,206.8,81,106,0.4,1,1,0,57,57,0.3,134,134,0.6,75,75,0.4,7,7,0,0,0,0,23,23,0.1,29,29,0.1,2,2,0,1589,1626,7.7,768,799,3.7,1,1,0,8,8,0,742,745,3.6,70,73,0.3,1,1,0,0,0,0,60,60,0.3,1,1,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,0,3,3,0,3,2,0,1,1,0,1,1,0,0,0,0,1,NA,0,0,0,0,107,137,0.5,1416,1424,6.8,1014,1019,4.9,101,101,0.5,175,175,0.8,12,12,0.1,1,1,0,113,116,0.5,7,7,0,13,14,0.1,0,0,0,138,142,0.7,3623,3729,17.5
State , Haryana,92.8,50,53,0.5,5,5,0.1,261,261,2.8,282,282,3,93,93,1,29,29,0.3,4,4,0,67,67,0.7,89,89,1,5,5,0.1,1255,1281,13.5,121,123,1.3,1,1,0,5,5,0.1,422,423,4.5,706,729,7.6,14,14,0.2,0,0,0,27,56,0.3,190,190,2,0,0,0,1,1,0,2,2,0,14,15,0.2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,53,104,0.6,440,440,4.7,135,135,1.5,89,89,1,126,126,1.4,19,19,0.2,3,3,0,68,68,0.7,15,15,0.2,63,63,0.7,7,7,0.1,574,590,6.2,3262,3388,35.1
State , Himachal Pradesh,21.6,7,7,0.3,2,2,0.1,139,145,6.4,63,63,2.9,21,21,1,2,2,0.1,0,0,0,11,11,0.5,29,29,1.3,1,1,0,232,249,10.7,62,74,2.9,0,0,0,1,1,0,126,129,5.8,43,45,2,1,1,0,1,1,0,9,9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,6,6,0.3,3,3,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0.1,3,3,0.1,4,4,0.2,0,0,0,5,5,0.2,477,500,22.1
State , Jammu & Kashmir,45,6,7,0.1,1,1,0,28,28,0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,244,247,5.4,230,232,5.1,2,2,0,0,0,0,0,0,0,12,13,0.3,0,0,0,0,0,0,16,16,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.2,0,0,0,2,2,0,308,312,6.8
State , Jharkhand,131.5,8,8,0.1,0,0,0,24,24,0.2,17,17,0.1,14,14,0.1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,110,113,0.8,35,35,0.3,2,2,0,2,2,0,51,54,0.4,20,20,0.2,1,1,0,0,0,0,0,0,0,27,27,0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,NA,0,0,0,0,43,43,0.3,141,141,1.1,57,57,0.4,6,6,0,57,57,0.4,2,2,0,17,17,0.1,2,2,0,19,19,0.1,1,1,0,0,0,0,10,10,0.1,406,409,3.1
State , Karnataka,195.9,108,136,0.6,0,0,0,0,0,0,45,51,0.2,20,22,0.1,5,5,0,1,2,0,3,6,0,16,16,0.1,1,1,0,1605,1664,8.2,1328,1374,6.8,0,0,0,9,10,0,81,81,0.4,187,199,1,1,1,0,0,0,0,100,101,0.5,65,65,0.3,0,0,0,0,0,0,0,0,0,35,35,0.2,0,0,0,34,137,0.2,11,89,0.1,0,0,0,0,0,0,11,89,0.1,23,48,0.1,1,1,0,0,0,0,22,47,0.1,10,10,0.1,5,5,0,0,0,0,0,0,0,0,NA,0,5,5,0,48,85,0.2,1480,1500,7.6,659,668,3.4,414,415,2.1,199,201,1,26,26,0.1,7,9,0,175,181,0.9,6,6,0,7,7,0,7,7,0,409,461,2.1,3961,4267,20.2
State , Kerala,93.4,39,43,0.4,4,5,0,720,729,7.7,240,240,2.6,118,118,1.3,3,3,0,3,3,0,4,4,0,112,112,1.2,10,10,0.1,171,171,1.8,39,39,0.4,0,0,0,1,1,0,52,52,0.6,79,79,0.8,0,0,0,3,4,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,13,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,201,204,2.2,516,542,5.5,65,65,0.7,37,37,0.4,198,221,2.1,28,28,0.3,0,0,0,188,191,2,8,8,0.1,142,143,1.5,6,30,0.1,304,315,3.3,2384,2464,25.5
State , Madhya Pradesh,300.8,124,135,0.4,25,25,0.1,1568,1570,5.2,1332,1334,4.4,471,471,1.6,13,13,0,3,3,0,55,55,0.2,790,792,2.6,37,37,0.1,5265,5306,17.5,2491,2522,8.3,0,0,0,5,5,0,1548,1551,5.1,1221,1228,4.1,17,17,0.1,8,8,0,145,146,0.5,5,5,0,0,0,0,0,0,0,5,5,0,9,9,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1687,1687,5.6,669,669,2.2,11,11,0,720,720,2.4,4,4,0,0,0,0,283,283,0.9,27,29,0.1,39,39,0.1,22,30,0.1,2542,2699,8.5,12859,13083,42.8
